key,english,translation,status
"regions.southern-us-north-mexico.el_nino_note","A stronger jet stream steers more winter storms across California, the Southwest, Texas, the Gulf coast and the Southeast.","高空急流更强，会把更多冬季风暴带到加利福尼亚、西南部、得克萨斯、墨西哥湾沿岸和东南部。","machine"
"regions.southern-us-north-mexico.la_nina_note","Winter tends to be dry and warm across the southern states.","南部各州的冬天往往干旱、偏暖。","machine"
"regions.us-pacific-northwest.name","Pacific Northwest and western Canada","太平洋西北地区和加拿大西部","machine"
"regions.us-pacific-northwest.el_nino_note","Milder, drier winters and less mountain snow.","冬天较暖、较干，山上的积雪较少。","machine"
"regions.us-pacific-northwest.la_nina_note","Cooler, wetter winters with more snow.","冬天较冷、较湿，雪更多。","machine"
"regions.northern-us-southern-canada.name","Northern United States and southern Canada","美国北部和加拿大南部","machine"
"regions.northern-us-southern-canada.el_nino_note","Winters tend to be milder than usual across the northern Plains, Midwest and Great Lakes.","北部平原、中西部和五大湖地区的冬天往往比平常更暖。","machine"
"regions.northern-us-southern-canada.la_nina_note","Colder, snowier winters in the northern tier and Ohio Valley.","北部各州和俄亥俄河谷冬天更冷、雪更多。","machine"
"regions.alaska.name","Alaska","阿拉斯加","machine"
"regions.alaska.el_nino_note","Winters are usually much warmer than normal.","冬天通常比正常年份暖得多。","machine"
"regions.alaska.la_nina_note","Colder winters.","冬天更冷。","machine"
"regions.hawaii.name","Hawaii","夏威夷","machine"
"regions.hawaii.el_nino_note","Wet season is often weak; drought risk rises in late winter and spring.","雨季常常偏弱；冬末和春季干旱风险上升。","machine"
"regions.hawaii.la_nina_note","Wetter winters.","冬季更湿润。","machine"
"regions.india-monsoon.name","India, Pakistan, Nepal and Bangladesh (summer monsoon)","印度、巴基斯坦、尼泊尔和孟加拉国（夏季季风）","machine"
"regions.india-monsoon.el_nino_note","The summer monsoon tends to be weaker and patchier. Not every El Niño brings drought, but the risk is clearly higher.","夏季季风往往偏弱，雨水分布不均。并不是每次厄尔尼诺都带来干旱，但风险明显更高。","machine"
"regions.india-monsoon.la_nina_note","Monsoon tends to be stronger with more floods.","季风往往更强，洪水更多。","machine"
"regions.sri-lanka-south-india.name","Sri Lanka and southern India (northeast monsoon)","斯里兰卡和印度南部（东北季风）","machine"
"regions.sri-lanka-south-india.el_nino_note","The October-December rains tend to be heavier.","10月至12月的雨往往更大。","machine"
"regions.sri-lanka-south-india.la_nina_note","Weak signal.","信号弱。","machine"
"regions.maritime-continent.name","Indonesia, Malaysia, Singapore, Brunei and Timor-Leste","印度尼西亚、马来西亚、新加坡、文莱和东帝汶","machine"
"regions.maritime-continent.el_nino_note","The dry season is longer and harsher and the rainy season starts late. Forest and peat fires and smoke haze were severe in 1997 and 2015.","旱季更长更严重，雨季开始得晚。1997年和2015年，森林和泥炭火灾以及烟霾很严重。","machine"
"regions.maritime-continent.la_nina_note","Wetter dry season and heavier rainy season.","旱季更湿润，雨季雨量更大。","machine"
"regions.philippines.name","Philippines","菲律宾","machine"
"regions.philippines.el_nino_note","Rain falls below normal from late in the year through the following dry season. Typhoons tend to form farther east and can be stronger.","从年末到第二年旱季，降雨低于正常。台风往往在更偏东的地方生成，强度可能更强。","machine"
"regions.philippines.la_nina_note","Wetter, with more typhoons crossing the islands.","更湿润，经过各岛的台风更多。","machine"
"regions.mainland-southeast-asia.name","Vietnam, Thailand, Cambodia, Laos and Myanmar","越南、泰国、柬埔寨、老挝和缅甸","machine"
"regions.mainland-southeast-asia.el_nino_note","Hotter, drier dry season; late monsoon onset; low Mekong flows and salt intrusion in the delta.","旱季更热更干；季风来得晚；湄公河水位低，三角洲出现海水倒灌。","machine"
"regions.mainland-southeast-asia.la_nina_note","Wetter monsoon and more floods.","季风雨更多，洪水更多。","machine"
"regions.southern-china.name","Southern China and the Yangtze basin","中国南方和长江流域","machine"
"regions.southern-china.el_nino_note","Wetter winter and spring, and the summer after a strong El Niño often brings Yangtze flooding (1998, 2016).","冬季和春季更湿润；强厄尔尼诺之后的夏天，长江常出现洪水（1998年、2016年）。","machine"
"regions.southern-china.la_nina_note","Colder, drier winters; signal is variable.","冬季更冷更干；信号不稳定。","machine"
"regions.northern-china-korea-japan.name","Northern China, Korea and Japan","中国北方、朝鲜半岛和日本","machine"
"regions.northern-china-korea-japan.el_nino_note","Winters lean mild; summer signal is weak and mixed.","冬季偏暖；夏季信号弱且不一致。","machine"
"regions.northern-china-korea-japan.la_nina_note","Winters lean cold.","冬季偏冷。","machine"
"regions.png-melanesia.name","Papua New Guinea, Solomon Islands and Vanuatu","巴布亚新几内亚、所罗门群岛和瓦努阿图","machine"
"regions.png-melanesia.el_nino_note","Long dry spells; highland frost and crop loss in PNG in 1997 and 2015.","长时间少雨；1997年和2015年，巴布亚新几内亚高地出现霜冻和作物损失。","machine"
"regions.png-melanesia.la_nina_note","Wetter, with cyclones more likely to the west.","更湿润，气旋更可能出现在西边。","machine"
"regions.central-pacific-islands.name","Kiribati, Tuvalu, Nauru and the Marshall Islands","基里巴斯、图瓦卢、瑙鲁和马绍尔群岛","machine"
"regions.central-pacific-islands.el_nino_note","Rain moves toward the central Pacific; equatorial atolls become much wetter, with higher sea levels in some areas.","雨带向太平洋中部移动；赤道附近的环礁雨水明显增多，有些地方海平面更高。","machine"
"regions.central-pacific-islands.la_nina_note","Severe drought on equatorial atolls.","赤道附近的环礁出现严重干旱。","machine"
"regions.southwest-pacific-islands.name","Fiji, Tonga, Samoa, Cook Islands and New Caledonia","斐济、汤加、萨摩亚、库克群岛和新喀里多尼亚","machine"
"regions.southwest-pacific-islands.el_nino_note","The main rain band shifts northeast, so Fiji, Tonga and New Caledonia tend to be drier. Cyclones can reach farther east than usual.","主要雨带向东北移动，所以斐济、汤加和新喀里多尼亚往往偏干。气旋可能到达比平时更东的地方。","machine"
"regions.southwest-pacific-islands.la_nina_note","Wetter wet season.","雨季更湿润。","machine"
"regions.eastern-australia.name","Eastern and northern Australia","澳大利亚东部和北部","machine"
"regions.eastern-australia.el_nino_note","Winter and spring rain is usually well below normal, with more heatwaves and bushfire risk; the northern wet season starts later.","冬季和春季降雨通常远低于正常，热浪和林火风险更高；北部雨季开始得更晚。","machine"
"regions.eastern-australia.la_nina_note","Wetter, with more floods and more tropical cyclones.","更湿润，洪水更多，热带气旋更多。","machine"
"regions.southwest-australia.name","Southwestern and southern Australia","澳大利亚西南部和南部","machine"
"regions.southwest-australia.el_nino_note","Signal is weaker than in the east.","信号比东部弱。","machine"
"regions.southwest-australia.la_nina_note","Weak signal.","信号弱。","machine"
"regions.new-zealand.name","New Zealand","新西兰","machine"
"regions.new-zealand.el_nino_note","Stronger westerly winds: drier in the northeast, wetter in the southwest, cooler overall.","西风更强：东北部更干，西南部更湿，整体更凉。","machine"
"regions.new-zealand.la_nina_note","More northeasterly winds bring rain to the north and east.","东北风更多，给北部和东部带来降雨。","machine"
"regions.east-africa-short-rains.name","Kenya, Somalia, southern Ethiopia, Uganda and northern Tanzania","肯尼亚、索马里、埃塞俄比亚南部、乌干达和坦桑尼亚北部","machine"
"regions.east-africa-short-rains.el_nino_note","The October-December short rains are usually heavy, with flooding along rivers and in low areas. 1997 and 2023 saw severe floods.","10月至12月的短雨季通常雨量大，河边和低洼地区会发生洪水。1997年和2023年出现过严重洪水。","machine"
"regions.east-africa-short-rains.la_nina_note","Short rains fail more often; repeated La Niña years led to the 2020-23 Horn of Africa drought.","短雨季更常出现雨水不足；连续多年的拉尼娜造成了2020至2023年非洲之角干旱。","machine"
"regions.ethiopia-sudan-summer.name","Ethiopian highlands, Eritrea and Sudan (summer rains)","埃塞俄比亚高原、厄立特里亚和苏丹（夏季雨季）","machine"
"regions.ethiopia-sudan-summer.el_nino_note","The main kiremt rains tend to be weaker; 2015 brought a severe drought in Ethiopia.","主雨季（kiremt）的雨往往偏弱；2015年埃塞俄比亚出现严重干旱。","machine"
"regions.ethiopia-sudan-summer.la_nina_note","Weak tendency toward wetter summers.","夏季略微偏向更湿润，趋势不明显。","machine"
"regions.southern-africa.name","Southern Africa","非洲南部","machine"
"regions.southern-africa.el_nino_note","Summer rains are usually below normal with hot spells; maize harvests failed widely in 1992, 2016 and 2024.","夏季降雨通常低于正常，并有高温时段；1992年、2016年和2024年玉米大面积歉收。","machine"
"regions.southern-africa.la_nina_note","Wetter summers with more floods.","夏季更湿润，洪水更多。","machine"
"regions.madagascar.name","Madagascar","马达加斯加","machine"
"regions.madagascar.el_nino_note","The south and west tend to be drier; cyclone activity shifts.","南部和西部往往更干；气旋活动位置发生变化。","machine"
"regions.madagascar.la_nina_note","Weak tendency toward wetter.","略微偏向更湿润，趋势不明显。","machine"
"regions.sahel.name","The Sahel and northern Nigeria","萨赫勒地区和尼日利亚北部","machine"
"regions.sahel.el_nino_note","Tendency toward a weaker rainy season, but Atlantic and Indian Ocean temperatures matter more here.","雨季偏向更弱，但这里大西洋和印度洋的海温影响更大。","machine"
"regions.sahel.la_nina_note","Weak tendency toward wetter.","略微偏向更湿润，趋势不明显。","machine"
"regions.gulf-of-guinea.name","West African coast (Gulf of Guinea)","西非海岸（几内亚湾）","machine"
"regions.gulf-of-guinea.el_nino_note","No reliable rainfall signal; slightly warmer.","降雨没有可靠信号；气温略高。","machine"
"regions.gulf-of-guinea.la_nina_note","No reliable signal.","没有可靠信号。","machine"
"regions.central-africa.name","Central Africa (Congo basin)","中非（刚果盆地）","machine"
"regions.central-africa.el_nino_note","Weak rainfall signal; warmer than normal is common.","降雨信号很弱；气温比常年偏高比较常见。","machine"
"regions.central-africa.la_nina_note","No reliable signal.","没有可靠的信号。","machine"
"regions.southwest-asia.name","Iran, Iraq, Afghanistan, northern Pakistan and the Arabian Peninsula","伊朗、伊拉克、阿富汗、巴基斯坦北部和阿拉伯半岛","machine"
"regions.southwest-asia.el_nino_note","Winter and spring rains tend to be heavier, sometimes causing flash floods in dry areas.","冬季和春季的降雨往往偏多，干旱地区有时会发生突发洪水。","machine"
"regions.southwest-asia.la_nina_note","Winter rains and snow tend to be weak; drought risk rises.","冬季的降雨和降雪往往偏少；干旱风险上升。","machine"
"regions.central-asia.name","Central Asia","中亚","machine"
"regions.central-asia.el_nino_note","Weak tendency toward wetter winters.","冬季偏湿的趋势较弱。","machine"
"regions.central-asia.la_nina_note","Weak tendency toward drier winters.","冬季偏干的趋势较弱。","machine"
"regions.north-africa-mediterranean.name","North Africa and the Mediterranean","北非和地中海地区","machine"
"regions.north-africa-mediterranean.el_nino_note","ENSO has little consistent effect here. Local forecasts matter more.","厄尔尼诺和拉尼娜在这里没有稳定的影响。当地的预报更重要。","machine"
"regions.north-africa-mediterranean.la_nina_note","No reliable signal.","没有可靠的信号。","machine"
"regions.europe.name","Europe","欧洲","machine"
"regions.europe.el_nino_note","Any effect is weak and inconsistent. Use your national forecast.","影响很弱，也不稳定。请参考本国的预报。","machine"
"regions.europe.la_nina_note","Weak, inconsistent effect.","影响很弱，也不稳定。","machine"
"regions.russia-siberia.name","Russia and Siberia","俄罗斯和西伯利亚","machine"
"regions.russia-siberia.el_nino_note","No reliable signal.","没有可靠的信号。","machine"
"regions.russia-siberia.la_nina_note","No reliable signal.","没有可靠的信号。","machine"
"regions.canada-arctic.name","Northern Canada and Greenland","加拿大北部和格陵兰","machine"
"regions.canada-arctic.el_nino_note","Western and central Canada usually have milder winters.","加拿大西部和中部的冬天通常比较暖和。","machine"
"regions.canada-arctic.la_nina_note","Colder winters in western Canada.","加拿大西部的冬天更冷。","machine"
"regions.southeast-brazil.name","Southeastern Brazil (São Paulo, Rio, Minas Gerais)","巴西东南部（圣保罗、里约、米纳斯吉拉斯）","machine"
"regions.southeast-brazil.el_nino_note","Sits between the wet south and the dry north; rain signal is mixed, heat is more likely.","这里处在偏湿的南部和偏干的北部之间；降雨信号不一致，高温更有可能出现。","machine"
"regions.southeast-brazil.la_nina_note","Mixed signal.","信号不一致。","machine"
"regions.mexico-north-us-southwest.name","US Southwest and northwestern Mexico","美国西南部和墨西哥西北部","machine"
"regions.mexico-north-us-southwest.el_nino_note","Wetter winters across Arizona, New Mexico, Texas and northern Mexico.","亚利桑那、新墨西哥、得克萨斯和墨西哥北部的冬天降雨偏多。","machine"
"regions.mexico-north-us-southwest.la_nina_note","Dry, warm winters; drought risk rises.","冬天干燥、暖和；干旱风险上升。","machine"
"regions.south-atlantic-uruguay.name","Uruguay and the Pampas","乌拉圭和潘帕斯草原","machine"
"regions.south-atlantic-uruguay.el_nino_note","Spring rains are usually heavy.","春季降雨通常偏多。","machine"
"regions.south-atlantic-uruguay.la_nina_note","Drought risk is high; 2022-23 was severe.","干旱风险很高；2022—23年的干旱很严重。","machine"
"regions.tanzania-south-mozambique-north.name","Southern Tanzania and northern Mozambique","坦桑尼亚南部和莫桑比克北部","machine"
"regions.tanzania-south-mozambique-north.el_nino_note","On the border between wetter East Africa and drier Southern Africa; local outlooks matter.","这里在偏湿的东非和偏干的南部非洲之间；当地的预报很重要。","machine"
"regions.tanzania-south-mozambique-north.la_nina_note","Mixed signal.","信号不一致。","machine"
"regions.japan.name","Japan","日本","machine"
"regions.japan.el_nino_note","Mild winters and cool, wet summers are somewhat more common.","暖冬，以及凉爽多雨的夏天，出现得略多一些。","machine"
"regions.japan.la_nina_note","Cold winters and hot summers are somewhat more common.","寒冬和炎热的夏天出现得略多一些。","machine"
"forecast_confident","Seasonal forecasts have been reliable here in past years, so this forecast can be trusted.","过去几年，这里的季节预报一直比较准，所以可以相信这次预报。","machine"
"forecast_unreliable","Seasonal forecasts have not been reliable here in past years. Trust the pattern of past events more than this forecast.","过去几年，这里的季节预报并不准。比起这次预报，更应该参考以往事件出现的情况。","machine"
"forecast_unchecked","Forecast reliability here has not been checked yet, so weigh this forecast together with what past events did.","这里的预报准不准还没有检验过，所以请把这次预报和以往事件出现的情况放在一起考虑。","machine"
"disagreement_trust_forecast","That is the opposite of the usual pattern. Forecasts here have been reliable, so trust the forecast this time.","这和以往通常的情况相反。这里的预报一直比较准，所以这次请相信预报。","machine"
"disagreement_trust_history","That is the opposite of the usual pattern. Forecasts here have not been reliable, so trust the pattern of past events.","这和以往通常的情况相反。这里的预报一直不准，所以请相信以往事件出现的情况。","machine"
"disagreement_say_both","That is the opposite of the usual pattern. Neither signal is strong enough to rely on alone, so prepare for both.","这和以往通常的情况相反。两个信号都不够强，不能只靠其中一个，所以两种情况都要做准备。","machine"
"history_count","In {k} of the last {n} strong {phase} events, {season} rain here was {dir} than normal.","有 {k} 次（在最近 {n} 次强{phase}事件中），这里{season}的雨量比平常{dir}。","machine"
"history_mixed","In the last {n} strong {phase} events, {season} rain here went both ways.","在最近 {n} 次强{phase}事件中，这里{season}的雨量有时多、有时少。","machine"
"dir_heavier","heavier","多","machine"
"dir_lighter","lighter","少","machine"
"conditions_rain","Over the last three months, rain here was {pct}.","过去三个月，这里的雨量{pct}。","machine"
"conditions_usdm","The US Drought Monitor currently shows {level} here.","美国干旱监测目前显示，这里是{level}。","machine"
"usdm_levels","abnormally dry conditions | moderate drought | severe drought | extreme drought | exceptional drought","异常干燥 | 中度干旱 | 严重干旱 | 极度干旱 | 特大干旱","machine"
"prov_chip","{layer}: {source}, {as_of}","{layer}：{source}，{as_of}","machine"
"layers.forecast","Forecast","预报","machine"
"layers.status","Event status","事件状态","machine"
"layers.history","History","历史情况","machine"
"layers.events","Past events","以往事件","machine"
"layers.conditions","Now","现在","machine"
"layers.crops","Crop calendar","农事日历","machine"
"layers.cyclones","Cyclones","热带气旋","machine"
"forecast_skill_partial","Seasonal forecasts have been only partly reliable here, so weigh this forecast together with what past events did.","这里的季节预报只有一部分是准的，所以请把这次预报和以往事件出现的情况放在一起考虑。","machine"
"dir_wetter","wetter","雨多","machine"
"dir_drier","drier","雨少","machine"
"farmer_planting","The {dir}-than-normal season ({season}) overlaps the main {crop} planting time here ({window}).","比平常{dir}的这个季节（{season}），和这里{crop}的主要播种时间（{window}）重合。","machine"
"farmer_harvest","The {dir}-than-normal season ({season}) overlaps the main {crop} harvest here ({window}).","比平常{dir}的这个季节（{season}），和这里{crop}的主要收获时间（{window}）重合。","machine"
"cyclone_history","In strong El Niño years, about {n_en} tropical storms a year passed near here, compared with {n_neutral} in neutral years ({years}).","在强 El Niño 年份，这里附近每年大约有 {n_en} 个热带风暴经过；在中性年份大约是 {n_neutral} 个（{years}）。","machine"
"cyclone_wnp","In El Niño years, typhoons in the western Pacific tend to form farther east and can be stronger.","在 El Niño 年份，西太平洋的台风往往在更偏东的地方生成，强度也可能更强。","machine"
"crops.maize","maize","玉米","machine"
"crops.rice","rice","水稻","machine"
"crops.wheat","wheat","小麦","machine"
"crops.sorghum","sorghum","高粱","machine"
"crops.millet","millet","小米","machine"
"crops.beans","beans","豆子","machine"
"crops.cassava","cassava","木薯","machine"
"crops.potato","potato","马铃薯","machine"
"crops.groundnut","groundnut","花生","machine"
"crops.soybean","soybean","大豆","machine"
"crops.barley","barley","大麦","machine"
