key,english,translation,status
"regions.southeast-south-america.name","Southeastern South America","Юго-восток Южной Америки","machine"
"regions.southeast-south-america.el_nino_note","Southern Brazil, Uruguay, northeastern Argentina and Paraguay usually get heavy spring and summer rain and river floods.","На юге Бразилии, в Уругвае, на северо-востоке Аргентины и в Парагвае весной и летом обычно идут сильные дожди и реки выходят из берегов.","machine"
"regions.southeast-south-america.la_nina_note","Drier spring and summer; crop stress is common.","Весна и лето суше; часто страдают посевы.","machine"
"regions.central-chile.name","Central Chile","Центральное Чили","machine"
"regions.central-chile.el_nino_note","Winter storms tend to be wetter.","Зимние штормы обычно приносят больше дождя.","machine"
"regions.central-chile.la_nina_note","Winter rains tend to be weak.","Зимние дожди обычно слабые.","machine"
"regions.altiplano.name","Andean highlands (Altiplano)","Высокогорье Анд (Альтиплано)","machine"
"regions.altiplano.el_nino_note","Summer rains tend to be weaker on the high plateau; the coast below can be wet at the same time.","На высоком плато летние дожди обычно слабее; при этом на побережье ниже может быть влажно.","machine"
"regions.altiplano.la_nina_note","Signal is weak and varies.","Сигнал слабый и бывает разным.","machine"
"regions.central-america-dry-corridor.name","Central America and southern Mexico","Центральная Америка и юг Мексики","machine"
"regions.central-america-dry-corridor.el_nino_note","Rainy season starts late and the mid-summer dry spell (canícula) is longer, especially in the Dry Corridor.","Сезон дождей начинается поздно, а сухой период в середине лета (canícula) длится дольше, особенно в Сухом коридоре.","machine"
"regions.central-america-dry-corridor.la_nina_note","More rain and a more active Atlantic hurricane season.","Больше дождя и более активный сезон ураганов в Атлантике.","machine"
"regions.caribbean.name","Caribbean islands","Острова Карибского моря","machine"
"regions.caribbean.el_nino_note","Drier wet season and usually fewer Atlantic hurricanes.","Сезон дождей суше, и ураганов в Атлантике обычно меньше.","machine"
"regions.caribbean.la_nina_note","More active Atlantic hurricane season.","Более активный сезон ураганов в Атлантике.","machine"
"regions.southern-us-north-mexico.name","Southern United States and northern Mexico","Юг США и север Мексики","machine"
"regions.southern-us-north-mexico.el_nino_note","A stronger jet stream steers more winter storms across California, the Southwest, Texas, the Gulf coast and the Southeast.","Более сильное струйное течение приносит больше зимних штормов в Калифорнию, на Юго-Запад, в Техас, на побережье Мексиканского залива и на Юго-Восток.","machine"
"regions.southern-us-north-mexico.la_nina_note","Winter tends to be dry and warm across the southern states.","Зима в южных штатах обычно сухая и тёплая.","machine"
"regions.us-pacific-northwest.name","Pacific Northwest and western Canada","Тихоокеанский северо-запад США и запад Канады","machine"
"regions.us-pacific-northwest.el_nino_note","Milder, drier winters and less mountain snow.","Зимы мягче и суше, в горах меньше снега.","machine"
"regions.us-pacific-northwest.la_nina_note","Cooler, wetter winters with more snow.","Зимы холоднее и влажнее, снега больше.","machine"
"regions.northern-us-southern-canada.name","Northern United States and southern Canada","Север США и юг Канады","machine"
"regions.northern-us-southern-canada.el_nino_note","Winters tend to be milder than usual across the northern Plains, Midwest and Great Lakes.","Зимы обычно мягче обычного на северных Великих равнинах, на Среднем Западе и у Великих озёр.","machine"
"regions.northern-us-southern-canada.la_nina_note","Colder, snowier winters in the northern tier and Ohio Valley.","Более холодные и снежные зимы в северных районах и в долине реки Огайо.","machine"
"regions.alaska.name","Alaska","Аляска","machine"
"regions.alaska.el_nino_note","Winters are usually much warmer than normal.","Зимы обычно намного теплее нормы.","machine"
"regions.alaska.la_nina_note","Colder winters.","Более холодные зимы.","machine"
"regions.hawaii.name","Hawaii","Гавайи","machine"
"regions.hawaii.el_nino_note","Wet season is often weak; drought risk rises in late winter and spring.","Влажный сезон часто слабый. В конце зимы и весной риск засухи выше.","machine"
"regions.hawaii.la_nina_note","Wetter winters.","Более влажные зимы.","machine"
"regions.india-monsoon.name","India, Pakistan, Nepal and Bangladesh (summer monsoon)","Индия, Пакистан, Непал и Бангладеш (летний муссон)","machine"
"regions.india-monsoon.el_nino_note","The summer monsoon tends to be weaker and patchier. Not every El Niño brings drought, but the risk is clearly higher.","Летний муссон обычно слабее и менее ровный. Не всегда Эль-Ниньо приносит засуху, но риск заметно выше.","machine"
"regions.india-monsoon.la_nina_note","Monsoon tends to be stronger with more floods.","Муссон обычно сильнее, наводнений больше.","machine"
"regions.sri-lanka-south-india.name","Sri Lanka and southern India (northeast monsoon)","Шри-Ланка и юг Индии (северо-восточный муссон)","machine"
"regions.sri-lanka-south-india.el_nino_note","The October-December rains tend to be heavier.","Дожди в окт.–дек. обычно сильнее.","machine"
"regions.sri-lanka-south-india.la_nina_note","Weak signal.","Сигнал слабый.","machine"
"regions.maritime-continent.name","Indonesia, Malaysia, Singapore, Brunei and Timor-Leste","Индонезия, Малайзия, Сингапур, Бруней и Восточный Тимор","machine"
"regions.maritime-continent.el_nino_note","The dry season is longer and harsher and the rainy season starts late. Forest and peat fires and smoke haze were severe in 1997 and 2015.","Сухой сезон длиннее и тяжелее, а сезон дождей начинается позже. В 1997 и 2015 годах были сильные лесные и торфяные пожары и густой дым.","machine"
"regions.maritime-continent.la_nina_note","Wetter dry season and heavier rainy season.","Сухой сезон более влажный, сезон дождей более сильный.","machine"
"regions.philippines.name","Philippines","Филиппины","machine"
"regions.philippines.el_nino_note","Rain falls below normal from late in the year through the following dry season. Typhoons tend to form farther east and can be stronger.","С конца года и до следующего сухого сезона дождей меньше нормы. Тайфуны чаще образуются восточнее и могут быть сильнее.","machine"
"regions.philippines.la_nina_note","Wetter, with more typhoons crossing the islands.","Влажнее, больше тайфунов проходит над островами.","machine"
"regions.mainland-southeast-asia.name","Vietnam, Thailand, Cambodia, Laos and Myanmar","Вьетнам, Таиланд, Камбоджа, Лаос и Мьянма","machine"
"regions.mainland-southeast-asia.el_nino_note","Hotter, drier dry season; late monsoon onset; low Mekong flows and salt intrusion in the delta.","Сухой сезон жарче и суше. Муссон начинается позже. В Меконге мало воды, солёная вода заходит в дельту.","machine"
"regions.mainland-southeast-asia.la_nina_note","Wetter monsoon and more floods.","Муссон более влажный, наводнений больше.","machine"
"regions.southern-china.name","Southern China and the Yangtze basin","Юг Китая и бассейн Янцзы","machine"
"regions.southern-china.el_nino_note","Wetter winter and spring, and the summer after a strong El Niño often brings Yangtze flooding (1998, 2016).","Зима и весна более влажные. Летом после сильного Эль-Ниньо часто бывают наводнения на Янцзы (1998, 2016).","machine"
"regions.southern-china.la_nina_note","Colder, drier winters; signal is variable.","Зимы холоднее и суше. Сигнал непостоянный.","machine"
"regions.northern-china-korea-japan.name","Northern China, Korea and Japan","Север Китая, Корея и Япония","machine"
"regions.northern-china-korea-japan.el_nino_note","Winters lean mild; summer signal is weak and mixed.","Зимы склоняются к мягким. Летний сигнал слабый и неоднозначный.","machine"
"regions.northern-china-korea-japan.la_nina_note","Winters lean cold.","Зимы склоняются к холодным.","machine"
"regions.png-melanesia.name","Papua New Guinea, Solomon Islands and Vanuatu","Папуа — Новая Гвинея, Соломоновы Острова и Вануату","machine"
"regions.png-melanesia.el_nino_note","Long dry spells; highland frost and crop loss in PNG in 1997 and 2015.","Долгие сухие периоды. В 1997 и 2015 годах в горах Папуа — Новой Гвинеи были заморозки и потери урожая.","machine"
"regions.png-melanesia.la_nina_note","Wetter, with cyclones more likely to the west.","Влажнее. Циклоны вероятнее западнее.","machine"
"regions.central-pacific-islands.name","Kiribati, Tuvalu, Nauru and the Marshall Islands","Кирибати, Тувалу, Науру и Маршалловы Острова","machine"
"regions.central-pacific-islands.el_nino_note","Rain moves toward the central Pacific; equatorial atolls become much wetter, with higher sea levels in some areas.","Дожди смещаются к центру Тихого океана. На атоллах у экватора становится намного влажнее, в некоторых местах уровень моря выше.","machine"
"regions.central-pacific-islands.la_nina_note","Severe drought on equatorial atolls.","Сильная засуха на атоллах у экватора.","machine"
"regions.southwest-pacific-islands.name","Fiji, Tonga, Samoa, Cook Islands and New Caledonia","Фиджи, Тонга, Самоа, Острова Кука и Новая Каледония","machine"
"regions.southwest-pacific-islands.el_nino_note","The main rain band shifts northeast, so Fiji, Tonga and New Caledonia tend to be drier. Cyclones can reach farther east than usual.","Главная полоса дождей смещается на северо-восток, поэтому на Фиджи, в Тонга и Новой Каледонии обычно суше. Циклоны могут доходить дальше на восток, чем обычно.","machine"
"regions.southwest-pacific-islands.la_nina_note","Wetter wet season.","Сезон дождей более влажный.","machine"
"regions.eastern-australia.name","Eastern and northern Australia","Восток и север Австралии","machine"
"regions.eastern-australia.el_nino_note","Winter and spring rain is usually well below normal, with more heatwaves and bushfire risk; the northern wet season starts later.","Зимой и весной дождей обычно намного меньше нормы. Больше волн жары и выше риск лесных пожаров. Влажный сезон на севере начинается позже.","machine"
"regions.eastern-australia.la_nina_note","Wetter, with more floods and more tropical cyclones.","Влажнее, больше наводнений и больше тропических циклонов.","machine"
"regions.southwest-australia.name","Southwestern and southern Australia","Юго-запад и юг Австралии","machine"
"regions.southwest-australia.el_nino_note","Signal is weaker than in the east.","Сигнал слабее, чем на востоке.","machine"
"regions.southwest-australia.la_nina_note","Weak signal.","Сигнал слабый.","machine"
"regions.new-zealand.name","New Zealand","Новая Зеландия","machine"
"regions.new-zealand.el_nino_note","Stronger westerly winds: drier in the northeast, wetter in the southwest, cooler overall.","Западные ветры сильнее: на северо-востоке суше, на юго-западе влажнее, в целом прохладнее.","machine"
"regions.new-zealand.la_nina_note","More northeasterly winds bring rain to the north and east.","Чаще северо-восточные ветры. Они приносят дождь на север и восток.","machine"
"regions.east-africa-short-rains.name","Kenya, Somalia, southern Ethiopia, Uganda and northern Tanzania","Кения, Сомали, юг Эфиопии, Уганда и север Танзании","machine"
"regions.east-africa-short-rains.el_nino_note","The October-December short rains are usually heavy, with flooding along rivers and in low areas. 1997 and 2023 saw severe floods.","Короткие дожди в окт.–дек. обычно сильные. Бывают наводнения у рек и в низких местах. В 1997 и 2023 годах были сильные наводнения.","machine"
"regions.east-africa-short-rains.la_nina_note","Short rains fail more often; repeated La Niña years led to the 2020-23 Horn of Africa drought.","Малый сезон дождей всё чаще проходит без дождей. Ла-Нинья повторялась несколько лет подряд. Это привело к засухе на Африканском Роге в 2020–2023 годах.","machine"
"regions.ethiopia-sudan-summer.name","Ethiopian highlands, Eritrea and Sudan (summer rains)","Горы Эфиопии, Эритрея и Судан (летние дожди)","machine"
"regions.ethiopia-sudan-summer.el_nino_note","The main kiremt rains tend to be weaker; 2015 brought a severe drought in Ethiopia.","Главные дожди кирэмт обычно слабее. В 2015 году в Эфиопии была сильная засуха.","machine"
"regions.ethiopia-sudan-summer.la_nina_note","Weak tendency toward wetter summers.","Слабая склонность к более влажному лету.","machine"
"regions.southern-africa.name","Southern Africa","Юг Африки","machine"
"regions.southern-africa.el_nino_note","Summer rains are usually below normal with hot spells; maize harvests failed widely in 1992, 2016 and 2024.","Летние дожди обычно ниже нормы, бывают периоды жары. В 1992, 2016 и 2024 годах во многих местах погиб урожай кукурузы.","machine"
"regions.southern-africa.la_nina_note","Wetter summers with more floods.","Лето более влажное, наводнений больше.","machine"
"regions.madagascar.name","Madagascar","Мадагаскар","machine"
"regions.madagascar.el_nino_note","The south and west tend to be drier; cyclone activity shifts.","На юге и западе обычно суше. Пути циклонов смещаются.","machine"
"regions.madagascar.la_nina_note","Weak tendency toward wetter.","Слабая склонность к более влажной погоде.","machine"
"regions.sahel.name","The Sahel and northern Nigeria","Сахель и север Нигерии","machine"
"regions.sahel.el_nino_note","Tendency toward a weaker rainy season, but Atlantic and Indian Ocean temperatures matter more here.","Сезон дождей склонен быть слабее, но здесь больше значат температуры Атлантического и Индийского океанов.","machine"
"regions.sahel.la_nina_note","Weak tendency toward wetter.","Слабая склонность к более влажной погоде.","machine"
"regions.gulf-of-guinea.name","West African coast (Gulf of Guinea)","Западноафриканское побережье (Гвинейский залив)","machine"
"regions.gulf-of-guinea.el_nino_note","No reliable rainfall signal; slightly warmer.","Надёжного сигнала по дождям нет. Немного теплее.","machine"
"regions.gulf-of-guinea.la_nina_note","No reliable signal.","Надёжного сигнала нет.","machine"
"regions.central-africa.name","Central Africa (Congo basin)","Центральная Африка (бассейн Конго)","machine"
"regions.central-africa.el_nino_note","Weak rainfall signal; warmer than normal is common.","Сигнал по дождям слабый. Часто теплее обычного.","machine"
"regions.central-africa.la_nina_note","No reliable signal.","Надёжного сигнала нет.","machine"
"regions.southwest-asia.name","Iran, Iraq, Afghanistan, northern Pakistan and the Arabian Peninsula","Иран, Ирак, Афганистан, север Пакистана и Арабский полуостров","machine"
"regions.southwest-asia.el_nino_note","Winter and spring rains tend to be heavier, sometimes causing flash floods in dry areas.","Зимой и весной дожди обычно сильнее. Иногда в сухих районах бывают внезапные паводки.","machine"
"regions.southwest-asia.la_nina_note","Winter rains and snow tend to be weak; drought risk rises.","Зимние дожди и снег обычно слабые. Риск засухи растёт.","machine"
"regions.central-asia.name","Central Asia","Центральная Азия","machine"
"regions.central-asia.el_nino_note","Weak tendency toward wetter winters.","Слабая тенденция к более влажным зимам.","machine"
"regions.central-asia.la_nina_note","Weak tendency toward drier winters.","Слабая тенденция к более сухим зимам.","machine"
"regions.north-africa-mediterranean.name","North Africa and the Mediterranean","Северная Африка и Средиземноморье","machine"
"regions.north-africa-mediterranean.el_nino_note","ENSO has little consistent effect here. Local forecasts matter more.","Эль-Ниньо и Ла-Нинья здесь почти не дают устойчивого влияния. Местные прогнозы важнее.","machine"
"regions.north-africa-mediterranean.la_nina_note","No reliable signal.","Надёжного сигнала нет.","machine"
"regions.europe.name","Europe","Европа","machine"
"regions.europe.el_nino_note","Any effect is weak and inconsistent. Use your national forecast.","Влияние слабое и непостоянное. Пользуйтесь прогнозом своей страны.","machine"
"regions.europe.la_nina_note","Weak, inconsistent effect.","Влияние слабое и непостоянное.","machine"
"regions.russia-siberia.name","Russia and Siberia","Россия и Сибирь","machine"
"regions.russia-siberia.el_nino_note","No reliable signal.","Надёжного сигнала нет.","machine"
"regions.russia-siberia.la_nina_note","No reliable signal.","Надёжного сигнала нет.","machine"
"regions.canada-arctic.name","Northern Canada and Greenland","Север Канады и Гренландия","machine"
"regions.canada-arctic.el_nino_note","Western and central Canada usually have milder winters.","На западе и в центре Канады зимы обычно мягче.","machine"
"regions.canada-arctic.la_nina_note","Colder winters in western Canada.","На западе Канады зимы холоднее.","machine"
"regions.southeast-brazil.name","Southeastern Brazil (São Paulo, Rio, Minas Gerais)","Юго-восток Бразилии (Сан-Паулу, Рио, Минас-Жерайс)","machine"
"regions.southeast-brazil.el_nino_note","Sits between the wet south and the dry north; rain signal is mixed, heat is more likely.","Район между влажным югом и сухим севером. Сигнал по дождям смешанный, жара более вероятна.","machine"
"regions.southeast-brazil.la_nina_note","Mixed signal.","Смешанный сигнал.","machine"
"regions.mexico-north-us-southwest.name","US Southwest and northwestern Mexico","Юго-запад США и северо-запад Мексики","machine"
"regions.mexico-north-us-southwest.el_nino_note","Wetter winters across Arizona, New Mexico, Texas and northern Mexico.","Более влажные зимы в Аризоне, Нью-Мексико, Техасе и на севере Мексики.","machine"
"regions.mexico-north-us-southwest.la_nina_note","Dry, warm winters; drought risk rises.","Зимы сухие и тёплые. Риск засухи растёт.","machine"
"regions.south-atlantic-uruguay.name","Uruguay and the Pampas","Уругвай и Пампа","machine"
"regions.south-atlantic-uruguay.el_nino_note","Spring rains are usually heavy.","Весной дожди обычно сильные.","machine"
"regions.south-atlantic-uruguay.la_nina_note","Drought risk is high; 2022-23 was severe.","Риск засухи высокий. В 2022–23 годах засуха была сильной.","machine"
"regions.tanzania-south-mozambique-north.name","Southern Tanzania and northern Mozambique","Юг Танзании и север Мозамбика","machine"
"regions.tanzania-south-mozambique-north.el_nino_note","On the border between wetter East Africa and drier Southern Africa; local outlooks matter.","Район на границе между более влажной Восточной Африкой и более сухой Южной Африкой. Здесь важны местные прогнозы.","machine"
"regions.tanzania-south-mozambique-north.la_nina_note","Mixed signal.","Смешанный сигнал.","machine"
"regions.japan.name","Japan","Япония","machine"
"regions.japan.el_nino_note","Mild winters and cool, wet summers are somewhat more common.","Мягкие зимы и прохладное влажное лето бывают немного чаще.","machine"
"regions.japan.la_nina_note","Cold winters and hot summers are somewhat more common.","Холодные зимы и жаркое лето бывают немного чаще.","machine"
"forecast_confident","Seasonal forecasts have been reliable here in past years, so this forecast can be trusted.","Сезонные прогнозы здесь в прошлые годы сбывались, поэтому этому прогнозу можно доверять.","machine"
"forecast_unreliable","Seasonal forecasts have not been reliable here in past years. Trust the pattern of past events more than this forecast.","Сезонные прогнозы здесь в прошлые годы сбывались плохо. Больше доверяйте тому, что происходило в прошлые события, чем этому прогнозу.","machine"
"forecast_unchecked","Forecast reliability here has not been checked yet, so weigh this forecast together with what past events did.","Точность прогнозов здесь ещё не проверяли. Поэтому учитывайте этот прогноз вместе с тем, что происходило в прошлые события.","machine"
"disagreement_trust_forecast","That is the opposite of the usual pattern. Forecasts here have been reliable, so trust the forecast this time.","Это противоположно обычной картине. Прогнозы здесь сбывались хорошо, поэтому в этот раз доверяйте прогнозу.","machine"
"disagreement_trust_history","That is the opposite of the usual pattern. Forecasts here have not been reliable, so trust the pattern of past events.","Это противоположно обычной картине. Прогнозы здесь сбывались плохо, поэтому доверяйте тому, что происходило в прошлые события.","machine"
"disagreement_say_both","That is the opposite of the usual pattern. Neither signal is strong enough to rely on alone, so prepare for both.","Это противоположно обычной картине. Ни один из признаков не настолько силён, чтобы полагаться только на него. Готовьтесь к обоим вариантам.","machine"
"history_count","In {k} of the last {n} strong {phase} events, {season} rain here was {dir} than normal.","В {k} из последних {n} сильных событий {phase} дожди здесь в сезон {season} были {dir}, чем обычно.","machine"
"history_mixed","In the last {n} strong {phase} events, {season} rain here went both ways.","В последних {n} сильных событиях {phase} дожди здесь в сезон {season} были то больше, то меньше нормы.","machine"
"dir_heavier","heavier","сильнее","machine"
"dir_lighter","lighter","слабее","machine"
"conditions_rain","Over the last three months, rain here was {pct}.","За последние три месяца количество дождя здесь было {pct}.","machine"
"conditions_usdm","The US Drought Monitor currently shows {level} here.","Монитор засухи США сейчас показывает здесь: {level}.","machine"
"usdm_levels","abnormally dry conditions | moderate drought | severe drought | extreme drought | exceptional drought","аномально сухие условия | умеренная засуха | сильная засуха | экстремальная засуха | исключительная засуха","machine"
"prov_chip","{layer}: {source}, {as_of}","{layer}: {source}, {as_of}","machine"
"layers.forecast","Forecast","Прогноз","machine"
"layers.status","Event status","Состояние события","machine"
"layers.history","History","История","machine"
"layers.events","Past events","Прошлые события","machine"
"layers.conditions","Now","Сейчас","machine"
"layers.crops","Crop calendar","Календарь культур","machine"
"layers.cyclones","Cyclones","Циклоны","machine"
"forecast_skill_partial","Seasonal forecasts have been only partly reliable here, so weigh this forecast together with what past events did.","Сезонные прогнозы здесь сбывались лишь отчасти. Поэтому учитывайте этот прогноз вместе с тем, что происходило в прошлые события.","machine"
"dir_wetter","wetter","более влажным","machine"
"dir_drier","drier","более сухим","machine"
"farmer_planting","The {dir}-than-normal season ({season}) overlaps the main {crop} planting time here ({window}).","Сезон {season} будет {dir}, чем обычно. Он совпадает с основным временем посева здесь: {crop} ({window}).","machine"
"farmer_harvest","The {dir}-than-normal season ({season}) overlaps the main {crop} harvest here ({window}).","Сезон {season} будет {dir}, чем обычно. Он совпадает с основным временем уборки урожая здесь: {crop} ({window}).","machine"
"cyclone_history","In strong El Niño years, about {n_en} tropical storms a year passed near here, compared with {n_neutral} in neutral years ({years}).","В годы сильного Эль-Ниньо рядом с этим местом проходило около {n_en} тропических штормов в год. В нейтральные годы — {n_neutral} ({years}).","machine"
"cyclone_wnp","In El Niño years, typhoons in the western Pacific tend to form farther east and can be stronger.","В годы Эль-Ниньо тайфуны в западной части Тихого океана обычно образуются восточнее и могут быть сильнее.","machine"
"crops.maize","maize","кукуруза","machine"
"crops.rice","rice","рис","machine"
"crops.wheat","wheat","пшеница","machine"
"crops.sorghum","sorghum","сорго","machine"
"crops.millet","millet","просо","machine"
"crops.beans","beans","фасоль","machine"
"crops.cassava","cassava","маниок","machine"
"crops.potato","potato","картофель","machine"
"crops.groundnut","groundnut","арахис","machine"
"crops.soybean","soybean","соя","machine"
"crops.barley","barley","ячмень","machine"
