key,english,translation,status
"steps.snow-water.text","Expect lower rivers next summer; plan irrigation and water use early.","Mùa hè năm sau sông có thể ít nước hơn; hãy lên kế hoạch tưới và dùng nước sớm.","machine"
"steps.snow-water.why","Less winter snow means less water later in the year.","Mùa đông ít tuyết nghĩa là về sau trong năm sẽ có ít nước hơn.","machine"
"steps.snow-kit.text","Keep extra food, heating fuel and medicines in case roads close.","Hãy để dành thêm thức ăn, nhiên liệu sưởi và thuốc, phòng khi đường bị chặn.","machine"
"steps.snow-kit.why","Heavy snow can cut off towns for days.","Tuyết dày có thể làm các thị trấn bị cô lập trong nhiều ngày.","machine"
"steps.cold-heat.text","Check heating, insulation and warm clothing before winter.","Kiểm tra thiết bị sưởi, lớp giữ ấm cho nhà và quần áo ấm trước mùa đông.","machine"
"steps.cold-heat.why","Cold snaps hit older people and babies hardest.","Đợt lạnh ảnh hưởng nặng nhất đến người già và trẻ nhỏ.","machine"
"steps.spring-melt.text","Expect higher rivers in spring when heavy snow melts.","Vào mùa xuân, khi tuyết dày tan, nước sông có thể lên cao.","machine"
"steps.spring-melt.why","A snowy winter often means spring floods.","Mùa đông nhiều tuyết thường dẫn đến lũ vào mùa xuân.","machine"
"steps.mild-pests.text","Watch for more pests and mould; a mild winter kills fewer of them.","Hãy chú ý sâu bệnh và nấm mốc nhiều hơn; mùa đông ấm giết ít sâu bệnh hơn.","machine"
"steps.mild-pests.why","Cold normally keeps pests and disease in check.","Trời lạnh bình thường giúp hạn chế sâu bệnh và dịch bệnh.","machine"
"steps.cool-crop.text","Choose crop varieties that ripen in a cooler, wetter summer.","Chọn giống cây chín được trong mùa hè mát hơn và ẩm hơn.","machine"
"steps.cool-crop.why","Cool summers delay ripening and increase crop disease.","Mùa hè mát làm cây chín chậm và làm bệnh cây tăng lên.","machine"
"steps.always-official.text","Follow your national weather service for warnings; this briefing is a seasonal outlook, not a warning.","Hãy theo dõi cơ quan khí tượng quốc gia để nhận cảnh báo; bản tin này là dự báo mùa, không phải cảnh báo.","machine"
"steps.always-official.why","Only official services issue alerts for specific days and places.","Chỉ cơ quan chính thức mới đưa ra cảnh báo cho từng ngày và từng nơi cụ thể.","machine"
"steps.always-share.text","Tell one neighbour what this season may bring.","Hãy nói cho một người hàng xóm biết mùa này có thể xảy ra điều gì.","machine"
"steps.always-share.why","Communities that talk about risk early prepare better.","Cộng đồng nói về rủi ro từ sớm sẽ chuẩn bị tốt hơn.","machine"
"regions.peru-ecuador-coast.name","Coastal Peru and Ecuador","Vùng ven biển Peru và Ecuador","machine"
"regions.peru-ecuador-coast.el_nino_note","Warm coastal water brings heavy rain to a normally dry coast. 1982-83, 1997-98 and 2017 brought severe floods.","Nước biển ven bờ ấm mang mưa lớn đến vùng ven biển vốn khô. Các năm 1982-83, 1997-98 và 2017 đã có lũ nặng.","machine"
"regions.peru-ecuador-coast.la_nina_note","Cooler sea and drier coast.","Biển mát hơn và bờ biển khô hơn.","machine"
"regions.northern-south-america.name","Northern South America and the Amazon","Bắc Nam Mỹ và vùng Amazon","machine"
"regions.northern-south-america.el_nino_note","Weaker rains and heat raise fire and river-low-water risk across the Orinoco and Amazon basins.","Mưa yếu hơn và trời nóng làm tăng nguy cơ cháy và nguy cơ sông cạn nước ở lưu vực Orinoco và Amazon.","machine"
"regions.northern-south-america.la_nina_note","Heavier rains, especially in Colombia and Venezuela.","Mưa nhiều hơn, nhất là ở Colombia và Venezuela.","machine"
"regions.northeast-brazil.name","Northeast Brazil (Nordeste)","Đông Bắc Brazil (Nordeste)","machine"
"regions.northeast-brazil.el_nino_note","The main rainy season often fails or comes late in strong El Niño years.","Mùa mưa chính thường không đến hoặc đến muộn trong những năm El Niño mạnh.","machine"
"regions.northeast-brazil.la_nina_note","Rainy season tends to be stronger.","Mùa mưa thường mạnh hơn.","machine"
"regions.southeast-south-america.name","Southeastern South America","Đông Nam Nam Mỹ","machine"
"regions.southeast-south-america.el_nino_note","Southern Brazil, Uruguay, northeastern Argentina and Paraguay usually get heavy spring and summer rain and river floods.","Miền nam Brazil, Uruguay, đông bắc Argentina và Paraguay thường có mưa lớn vào mùa xuân và mùa hè, cùng với lũ sông.","machine"
"regions.southeast-south-america.la_nina_note","Drier spring and summer; crop stress is common.","Mùa xuân và mùa hè khô hơn; cây trồng thường bị thiếu nước.","machine"
"regions.central-chile.name","Central Chile","Miền trung Chile","machine"
"regions.central-chile.el_nino_note","Winter storms tend to be wetter.","Các cơn bão mùa đông thường mang nhiều mưa hơn.","machine"
"regions.central-chile.la_nina_note","Winter rains tend to be weak.","Mưa mùa đông thường yếu.","machine"
"regions.altiplano.name","Andean highlands (Altiplano)","Vùng cao Andes (Altiplano)","machine"
"regions.altiplano.el_nino_note","Summer rains tend to be weaker on the high plateau; the coast below can be wet at the same time.","Mưa mùa hè thường yếu hơn trên cao nguyên; cùng lúc đó vùng ven biển bên dưới có thể mưa nhiều.","machine"
"regions.altiplano.la_nina_note","Signal is weak and varies.","Dấu hiệu yếu và thay đổi nhiều.","machine"
"regions.central-america-dry-corridor.name","Central America and southern Mexico","Trung Mỹ và miền nam Mexico","machine"
"regions.central-america-dry-corridor.el_nino_note","Rainy season starts late and the mid-summer dry spell (canícula) is longer, especially in the Dry Corridor.","Mùa mưa bắt đầu muộn và đợt khô giữa mùa hè (canícula) kéo dài hơn, nhất là ở Hành lang Khô.","machine"
"regions.central-america-dry-corridor.la_nina_note","More rain and a more active Atlantic hurricane season.","Mưa nhiều hơn và mùa bão Đại Tây Dương hoạt động mạnh hơn.","machine"
"regions.caribbean.name","Caribbean islands","Các đảo Caribe","machine"
"regions.caribbean.el_nino_note","Drier wet season and usually fewer Atlantic hurricanes.","Mùa mưa khô hơn và thường có ít bão Đại Tây Dương hơn.","machine"
"regions.caribbean.la_nina_note","More active Atlantic hurricane season.","Mùa bão Đại Tây Dương hoạt động mạnh hơn.","machine"
"regions.southern-us-north-mexico.name","Southern United States and northern Mexico","Miền nam Hoa Kỳ và miền bắc Mexico","machine"
"regions.southern-us-north-mexico.el_nino_note","A stronger jet stream steers more winter storms across California, the Southwest, Texas, the Gulf coast and the Southeast.","Dòng gió mạnh trên cao đưa nhiều cơn bão mùa đông đi qua California, vùng Tây Nam, Texas, bờ Vịnh và vùng Đông Nam.","machine"
"regions.southern-us-north-mexico.la_nina_note","Winter tends to be dry and warm across the southern states.","Mùa đông ở các bang miền nam thường khô và ấm.","machine"
"regions.us-pacific-northwest.name","Pacific Northwest and western Canada","Vùng Tây Bắc Thái Bình Dương và miền tây Canada","machine"
"regions.us-pacific-northwest.el_nino_note","Milder, drier winters and less mountain snow.","Mùa đông ấm hơn, khô hơn và ít tuyết trên núi hơn.","machine"
"regions.us-pacific-northwest.la_nina_note","Cooler, wetter winters with more snow.","Mùa đông mát hơn, ẩm ướt hơn và nhiều tuyết hơn.","machine"
"regions.northern-us-southern-canada.name","Northern United States and southern Canada","Miền bắc Hoa Kỳ và miền nam Canada","machine"
"regions.northern-us-southern-canada.el_nino_note","Winters tend to be milder than usual across the northern Plains, Midwest and Great Lakes.","Mùa đông thường ấm hơn bình thường ở vùng Đồng bằng phía bắc, vùng Trung Tây và vùng Ngũ Đại Hồ.","machine"
"regions.northern-us-southern-canada.la_nina_note","Colder, snowier winters in the northern tier and Ohio Valley.","Mùa đông lạnh hơn và nhiều tuyết hơn ở dải phía bắc và thung lũng sông Ohio.","machine"
"regions.alaska.name","Alaska","Alaska","machine"
"regions.alaska.el_nino_note","Winters are usually much warmer than normal.","Mùa đông thường ấm hơn bình thường rất nhiều.","machine"
"regions.alaska.la_nina_note","Colder winters.","Mùa đông lạnh hơn.","machine"
"regions.hawaii.name","Hawaii","Hawaii","machine"
"regions.hawaii.el_nino_note","Wet season is often weak; drought risk rises in late winter and spring.","Mùa mưa thường yếu. Nguy cơ hạn hán tăng lên vào cuối mùa đông và mùa xuân.","machine"
"regions.hawaii.la_nina_note","Wetter winters.","Mùa đông nhiều mưa hơn.","machine"
"regions.india-monsoon.name","India, Pakistan, Nepal and Bangladesh (summer monsoon)","Ấn Độ, Pakistan, Nepal và Bangladesh (gió mùa mùa hè)","machine"
"regions.india-monsoon.el_nino_note","The summer monsoon tends to be weaker and patchier. Not every El Niño brings drought, but the risk is clearly higher.","Gió mùa mùa hè thường yếu hơn và mưa rải rác hơn. Không phải El Niño nào cũng gây hạn hán, nhưng nguy cơ rõ ràng cao hơn.","machine"
"regions.india-monsoon.la_nina_note","Monsoon tends to be stronger with more floods.","Gió mùa thường mạnh hơn và có nhiều lũ hơn.","machine"
"regions.sri-lanka-south-india.name","Sri Lanka and southern India (northeast monsoon)","Sri Lanka và miền nam Ấn Độ (gió mùa đông bắc)","machine"
"regions.sri-lanka-south-india.el_nino_note","The October-December rains tend to be heavier.","Mưa từ tháng 10 đến tháng 12 thường lớn hơn.","machine"
"regions.sri-lanka-south-india.la_nina_note","Weak signal.","Tín hiệu yếu.","machine"
"regions.maritime-continent.name","Indonesia, Malaysia, Singapore, Brunei and Timor-Leste","Indonesia, Malaysia, Singapore, Brunei và Timor-Leste","machine"
"regions.maritime-continent.el_nino_note","The dry season is longer and harsher and the rainy season starts late. Forest and peat fires and smoke haze were severe in 1997 and 2015.","Mùa khô dài hơn và gay gắt hơn, mùa mưa bắt đầu muộn. Cháy rừng, cháy than bùn và khói mù rất nặng vào năm 1997 và 2015.","machine"
"regions.maritime-continent.la_nina_note","Wetter dry season and heavier rainy season.","Mùa khô nhiều mưa hơn và mùa mưa mưa nhiều hơn.","machine"
"regions.philippines.name","Philippines","Philippines","machine"
"regions.philippines.el_nino_note","Rain falls below normal from late in the year through the following dry season. Typhoons tend to form farther east and can be stronger.","Mưa ít hơn bình thường từ cuối năm cho đến hết mùa khô năm sau. Bão thường hình thành xa hơn về phía đông và có thể mạnh hơn.","machine"
"regions.philippines.la_nina_note","Wetter, with more typhoons crossing the islands.","Nhiều mưa hơn, và có nhiều bão đi qua các đảo hơn.","machine"
"regions.mainland-southeast-asia.name","Vietnam, Thailand, Cambodia, Laos and Myanmar","Việt Nam, Thái Lan, Campuchia, Lào và Myanmar","machine"
"regions.mainland-southeast-asia.el_nino_note","Hotter, drier dry season; late monsoon onset; low Mekong flows and salt intrusion in the delta.","Mùa khô nóng hơn và khô hơn; gió mùa đến muộn; dòng chảy sông Mê Công thấp và nước mặn vào sâu trong vùng đồng bằng.","machine"
"regions.mainland-southeast-asia.la_nina_note","Wetter monsoon and more floods.","Mùa gió mùa nhiều mưa hơn và có nhiều lũ hơn.","machine"
"regions.southern-china.name","Southern China and the Yangtze basin","Miền nam Trung Quốc và lưu vực sông Dương Tử","machine"
"regions.southern-china.el_nino_note","Wetter winter and spring, and the summer after a strong El Niño often brings Yangtze flooding (1998, 2016).","Mùa đông và mùa xuân nhiều mưa hơn. Mùa hè sau một đợt El Niño mạnh thường có lũ trên sông Dương Tử (1998, 2016).","machine"
"regions.southern-china.la_nina_note","Colder, drier winters; signal is variable.","Mùa đông lạnh hơn và khô hơn; tín hiệu thay đổi tùy năm.","machine"
"regions.northern-china-korea-japan.name","Northern China, Korea and Japan","Miền bắc Trung Quốc, bán đảo Triều Tiên và Nhật Bản","machine"
"regions.northern-china-korea-japan.el_nino_note","Winters lean mild; summer signal is weak and mixed.","Mùa đông thiên về ấm; tín hiệu mùa hè yếu và không rõ ràng.","machine"
"regions.northern-china-korea-japan.la_nina_note","Winters lean cold.","Mùa đông thiên về lạnh.","machine"
"regions.png-melanesia.name","Papua New Guinea, Solomon Islands and Vanuatu","Papua New Guinea, quần đảo Solomon và Vanuatu","machine"
"regions.png-melanesia.el_nino_note","Long dry spells; highland frost and crop loss in PNG in 1997 and 2015.","Có những đợt khô hạn kéo dài; vùng núi cao ở Papua New Guinea bị sương giá và mất mùa vào năm 1997 và 2015.","machine"
"regions.png-melanesia.la_nina_note","Wetter, with cyclones more likely to the west.","Nhiều mưa hơn, và bão xoáy có nhiều khả năng xảy ra ở phía tây hơn.","machine"
"regions.central-pacific-islands.name","Kiribati, Tuvalu, Nauru and the Marshall Islands","Kiribati, Tuvalu, Nauru và quần đảo Marshall","machine"
"regions.central-pacific-islands.el_nino_note","Rain moves toward the central Pacific; equatorial atolls become much wetter, with higher sea levels in some areas.","Mưa dịch chuyển về phía trung tâm Thái Bình Dương; các đảo san hô gần xích đạo có nhiều mưa hơn hẳn, và mực nước biển ở một số nơi cao hơn.","machine"
"regions.central-pacific-islands.la_nina_note","Severe drought on equatorial atolls.","Hạn hán nặng ở các đảo san hô gần xích đạo.","machine"
"regions.southwest-pacific-islands.name","Fiji, Tonga, Samoa, Cook Islands and New Caledonia","Fiji, Tonga, Samoa, quần đảo Cook và New Caledonia","machine"
"regions.southwest-pacific-islands.el_nino_note","The main rain band shifts northeast, so Fiji, Tonga and New Caledonia tend to be drier. Cyclones can reach farther east than usual.","Dải mưa chính dịch về phía đông bắc, nên Fiji, Tonga và New Caledonia thường khô hơn. Bão xoáy có thể đi xa về phía đông hơn bình thường.","machine"
"regions.southwest-pacific-islands.la_nina_note","Wetter wet season.","Mùa mưa nhiều mưa hơn.","machine"
"regions.eastern-australia.name","Eastern and northern Australia","Miền đông và miền bắc Australia","machine"
"regions.eastern-australia.el_nino_note","Winter and spring rain is usually well below normal, with more heatwaves and bushfire risk; the northern wet season starts later.","Mưa mùa đông và mùa xuân thường thấp hơn bình thường nhiều, có nhiều đợt nắng nóng hơn và nguy cơ cháy rừng cao hơn; mùa mưa ở miền bắc bắt đầu muộn hơn.","machine"
"regions.eastern-australia.la_nina_note","Wetter, with more floods and more tropical cyclones.","Nhiều mưa hơn, có nhiều lũ hơn và nhiều bão nhiệt đới hơn.","machine"
"regions.southwest-australia.name","Southwestern and southern Australia","Miền tây nam và miền nam Australia","machine"
"regions.southwest-australia.el_nino_note","Signal is weaker than in the east.","Tín hiệu yếu hơn so với miền đông.","machine"
"regions.southwest-australia.la_nina_note","Weak signal.","Tín hiệu yếu.","machine"
"regions.new-zealand.name","New Zealand","New Zealand","machine"
"regions.new-zealand.el_nino_note","Stronger westerly winds: drier in the northeast, wetter in the southwest, cooler overall.","Gió tây mạnh hơn: khô hơn ở phía đông bắc, nhiều mưa hơn ở phía tây nam, nhìn chung mát hơn.","machine"
"regions.new-zealand.la_nina_note","More northeasterly winds bring rain to the north and east.","Gió đông bắc nhiều hơn, mang mưa đến miền bắc và miền đông.","machine"
"regions.east-africa-short-rains.name","Kenya, Somalia, southern Ethiopia, Uganda and northern Tanzania","Kenya, Somalia, miền nam Ethiopia, Uganda và miền bắc Tanzania","machine"
"regions.east-africa-short-rains.el_nino_note","The October-December short rains are usually heavy, with flooding along rivers and in low areas. 1997 and 2023 saw severe floods.","Mùa mưa ngắn từ tháng 10 đến tháng 12 thường mưa lớn, gây lũ dọc các sông và ở vùng trũng. Năm 1997 và năm 2023 đã có lũ lớn.","machine"
"regions.east-africa-short-rains.la_nina_note","Short rains fail more often; repeated La Niña years led to the 2020-23 Horn of Africa drought.","Mùa mưa ngắn hay bị hụt mưa hơn; nhiều năm La Niña liên tiếp đã dẫn đến đợt hạn hán ở vùng Sừng châu Phi trong các năm 2020-2023.","machine"
"regions.ethiopia-sudan-summer.name","Ethiopian highlands, Eritrea and Sudan (summer rains)","Vùng cao nguyên Ethiopia, Eritrea và Sudan (mưa mùa hè)","machine"
"regions.ethiopia-sudan-summer.el_nino_note","The main kiremt rains tend to be weaker; 2015 brought a severe drought in Ethiopia.","Mùa mưa chính kiremt thường yếu hơn; năm 2015 có hạn hán nặng ở Ethiopia.","machine"
"regions.ethiopia-sudan-summer.la_nina_note","Weak tendency toward wetter summers.","Có xu hướng nhẹ là mùa hè nhiều mưa hơn.","machine"
"regions.southern-africa.name","Southern Africa","Miền nam châu Phi","machine"
"regions.southern-africa.el_nino_note","Summer rains are usually below normal with hot spells; maize harvests failed widely in 1992, 2016 and 2024.","Mưa mùa hè thường thấp hơn bình thường và có những đợt nóng; ngô mất mùa trên diện rộng vào các năm 1992, 2016 và 2024.","machine"
"regions.southern-africa.la_nina_note","Wetter summers with more floods.","Mùa hè nhiều mưa hơn và có nhiều lũ hơn.","machine"
"regions.madagascar.name","Madagascar","Madagascar","machine"
"regions.madagascar.el_nino_note","The south and west tend to be drier; cyclone activity shifts.","Miền nam và miền tây thường khô hơn; hoạt động của bão xoáy dịch chuyển.","machine"
"regions.madagascar.la_nina_note","Weak tendency toward wetter.","Có xu hướng nhẹ là nhiều mưa hơn.","machine"
"regions.sahel.name","The Sahel and northern Nigeria","Vùng Sahel và miền bắc Nigeria","machine"
"regions.sahel.el_nino_note","Tendency toward a weaker rainy season, but Atlantic and Indian Ocean temperatures matter more here.","Mùa mưa có xu hướng yếu hơn, nhưng ở đây nhiệt độ Đại Tây Dương và Ấn Độ Dương quan trọng hơn.","machine"
"regions.sahel.la_nina_note","Weak tendency toward wetter.","Có xu hướng yếu là mưa nhiều hơn.","machine"
"regions.gulf-of-guinea.name","West African coast (Gulf of Guinea)","Bờ biển Tây Phi (vịnh Guinea)","machine"
"regions.gulf-of-guinea.el_nino_note","No reliable rainfall signal; slightly warmer.","Không có dấu hiệu đáng tin cậy về mưa; trời ấm hơn một chút.","machine"
"regions.gulf-of-guinea.la_nina_note","No reliable signal.","Không có dấu hiệu đáng tin cậy.","machine"
"regions.central-africa.name","Central Africa (Congo basin)","Trung Phi (lưu vực sông Congo)","machine"
"regions.central-africa.el_nino_note","Weak rainfall signal; warmer than normal is common.","Dấu hiệu về mưa yếu; trời thường nóng hơn bình thường.","machine"
"regions.central-africa.la_nina_note","No reliable signal.","Không có dấu hiệu đáng tin cậy.","machine"
"regions.southwest-asia.name","Iran, Iraq, Afghanistan, northern Pakistan and the Arabian Peninsula","Iran, Iraq, Afghanistan, miền bắc Pakistan và bán đảo Ả Rập","machine"
"regions.southwest-asia.el_nino_note","Winter and spring rains tend to be heavier, sometimes causing flash floods in dry areas.","Mưa mùa đông và mùa xuân thường nhiều hơn, có lúc gây lũ quét ở những vùng khô.","machine"
"regions.southwest-asia.la_nina_note","Winter rains and snow tend to be weak; drought risk rises.","Mưa và tuyết mùa đông thường ít; nguy cơ hạn hán tăng lên.","machine"
"regions.central-asia.name","Central Asia","Trung Á","machine"
"regions.central-asia.el_nino_note","Weak tendency toward wetter winters.","Có xu hướng yếu là mùa đông mưa nhiều hơn.","machine"
"regions.central-asia.la_nina_note","Weak tendency toward drier winters.","Có xu hướng yếu là mùa đông khô hơn.","machine"
"regions.north-africa-mediterranean.name","North Africa and the Mediterranean","Bắc Phi và vùng Địa Trung Hải","machine"
"regions.north-africa-mediterranean.el_nino_note","ENSO has little consistent effect here. Local forecasts matter more.","Ở đây ENSO ít có ảnh hưởng ổn định. Dự báo của địa phương quan trọng hơn.","machine"
"regions.north-africa-mediterranean.la_nina_note","No reliable signal.","Không có dấu hiệu đáng tin cậy.","machine"
"regions.europe.name","Europe","Châu Âu","machine"
"regions.europe.el_nino_note","Any effect is weak and inconsistent. Use your national forecast.","Ảnh hưởng, nếu có, thì yếu và không ổn định. Hãy dùng dự báo của nước bạn.","machine"
"regions.europe.la_nina_note","Weak, inconsistent effect.","Ảnh hưởng yếu và không ổn định.","machine"
"regions.russia-siberia.name","Russia and Siberia","Nga và Siberia","machine"
"regions.russia-siberia.el_nino_note","No reliable signal.","Không có dấu hiệu đáng tin cậy.","machine"
"regions.russia-siberia.la_nina_note","No reliable signal.","Không có dấu hiệu đáng tin cậy.","machine"
"regions.canada-arctic.name","Northern Canada and Greenland","Miền bắc Canada và Greenland","machine"
"regions.canada-arctic.el_nino_note","Western and central Canada usually have milder winters.","Miền tây và miền trung Canada thường có mùa đông đỡ lạnh hơn.","machine"
"regions.canada-arctic.la_nina_note","Colder winters in western Canada.","Mùa đông lạnh hơn ở miền tây Canada.","machine"
"regions.southeast-brazil.name","Southeastern Brazil (São Paulo, Rio, Minas Gerais)","Đông nam Brazil (São Paulo, Rio, Minas Gerais)","machine"
"regions.southeast-brazil.el_nino_note","Sits between the wet south and the dry north; rain signal is mixed, heat is more likely.","Nằm giữa miền nam mưa nhiều và miền bắc khô; dấu hiệu về mưa không rõ, còn trời nóng thì dễ xảy ra hơn.","machine"
"regions.southeast-brazil.la_nina_note","Mixed signal.","Dấu hiệu không rõ ràng.","machine"
"regions.mexico-north-us-southwest.name","US Southwest and northwestern Mexico","Tây nam Hoa Kỳ và tây bắc Mexico","machine"
"regions.mexico-north-us-southwest.el_nino_note","Wetter winters across Arizona, New Mexico, Texas and northern Mexico.","Mùa đông mưa nhiều hơn ở Arizona, New Mexico, Texas và miền bắc Mexico.","machine"
"regions.mexico-north-us-southwest.la_nina_note","Dry, warm winters; drought risk rises.","Mùa đông khô và ấm; nguy cơ hạn hán tăng lên.","machine"
"regions.south-atlantic-uruguay.name","Uruguay and the Pampas","Uruguay và vùng Pampas","machine"
"regions.south-atlantic-uruguay.el_nino_note","Spring rains are usually heavy.","Mưa mùa xuân thường nhiều.","machine"
"regions.south-atlantic-uruguay.la_nina_note","Drought risk is high; 2022-23 was severe.","Nguy cơ hạn hán cao; đợt năm 2022-23 rất nặng.","machine"
"regions.tanzania-south-mozambique-north.name","Southern Tanzania and northern Mozambique","Miền nam Tanzania và miền bắc Mozambique","machine"
"regions.tanzania-south-mozambique-north.el_nino_note","On the border between wetter East Africa and drier Southern Africa; local outlooks matter.","Nằm ở ranh giới giữa Đông Phi mưa nhiều hơn và Nam Phi khô hơn; dự báo của địa phương rất quan trọng.","machine"
"regions.tanzania-south-mozambique-north.la_nina_note","Mixed signal.","Dấu hiệu không rõ ràng.","machine"
"regions.japan.name","Japan","Nhật Bản","machine"
"regions.japan.el_nino_note","Mild winters and cool, wet summers are somewhat more common.","Mùa đông đỡ lạnh và mùa hè mát, nhiều mưa xảy ra nhiều hơn một chút.","machine"
"regions.japan.la_nina_note","Cold winters and hot summers are somewhat more common.","Mùa đông lạnh và mùa hè nóng xảy ra nhiều hơn một chút.","machine"
"forecast_confident","Seasonal forecasts have been reliable here in past years, so this forecast can be trusted.","Những năm trước, dự báo theo mùa ở đây đã đáng tin cậy, nên bạn có thể tin dự báo này.","machine"
"forecast_unreliable","Seasonal forecasts have not been reliable here in past years. Trust the pattern of past events more than this forecast.","Những năm trước, dự báo theo mùa ở đây đã không đáng tin cậy. Hãy tin vào quy luật của các sự kiện trước đây hơn là tin dự báo này.","machine"
"forecast_unchecked","Forecast reliability here has not been checked yet, so weigh this forecast together with what past events did.","Độ tin cậy của dự báo ở đây chưa được kiểm tra, nên hãy cân nhắc dự báo này cùng với những gì đã xảy ra trong các sự kiện trước đây.","machine"
"disagreement_trust_forecast","That is the opposite of the usual pattern. Forecasts here have been reliable, so trust the forecast this time.","Điều này ngược với quy luật thường thấy. Dự báo ở đây đã đáng tin cậy, nên lần này hãy tin dự báo.","machine"
"disagreement_trust_history","That is the opposite of the usual pattern. Forecasts here have not been reliable, so trust the pattern of past events.","Điều này ngược với quy luật thường thấy. Dự báo ở đây đã không đáng tin cậy, nên hãy tin vào quy luật của các sự kiện trước đây.","machine"
"disagreement_say_both","That is the opposite of the usual pattern. Neither signal is strong enough to rely on alone, so prepare for both.","Điều này ngược với quy luật thường thấy. Không tín hiệu nào đủ mạnh để dựa vào một mình, nên hãy chuẩn bị cho cả hai khả năng.","machine"
"history_count","In {k} of the last {n} strong {phase} events, {season} rain here was {dir} than normal.","Trong {k} trên {n} sự kiện {phase} mạnh gần đây nhất, mưa mùa {season} ở đây {dir} bình thường.","machine"
"history_mixed","In the last {n} strong {phase} events, {season} rain here went both ways.","Trong {n} sự kiện {phase} mạnh gần đây nhất, mưa mùa {season} ở đây có lúc nhiều hơn, có lúc ít hơn.","machine"
"dir_heavier","heavier","nhiều hơn","machine"
"dir_lighter","lighter","ít hơn","machine"
"conditions_rain","Over the last three months, rain here was {pct}.","Trong ba tháng qua, lượng mưa ở đây là {pct}.","machine"
"conditions_usdm","The US Drought Monitor currently shows {level} here.","US Drought Monitor (cơ quan theo dõi hạn hán của Hoa Kỳ) hiện cho thấy ở đây có {level}.","machine"
"usdm_levels","abnormally dry conditions | moderate drought | severe drought | extreme drought | exceptional drought","tình trạng khô bất thường | hạn hán trung bình | hạn hán nghiêm trọng | hạn hán rất nghiêm trọng | hạn hán đặc biệt nghiêm trọng","machine"
"prov_chip","{layer}: {source}, {as_of}","{layer}: {source}, {as_of}","machine"
"layers.forecast","Forecast","Dự báo","machine"
"layers.status","Event status","Trạng thái sự kiện","machine"
"layers.history","History","Lịch sử","machine"
"layers.events","Past events","Các sự kiện trước đây","machine"
"layers.conditions","Now","Hiện nay","machine"
"layers.crops","Crop calendar","Lịch mùa vụ","machine"
"layers.cyclones","Cyclones","Bão","machine"
"forecast_skill_partial","Seasonal forecasts have been only partly reliable here, so weigh this forecast together with what past events did.","Dự báo theo mùa ở đây chỉ đúng một phần, nên hãy cân nhắc dự báo này cùng với những gì đã xảy ra trong các sự kiện trước đây.","machine"
"dir_wetter","wetter","mưa nhiều hơn","machine"
"dir_drier","drier","khô hơn","machine"
"farmer_planting","The {dir}-than-normal season ({season}) overlaps the main {crop} planting time here ({window}).","Mùa {dir} bình thường ({season}) trùng với thời gian gieo trồng {crop} chính ở đây ({window}).","machine"
"farmer_harvest","The {dir}-than-normal season ({season}) overlaps the main {crop} harvest here ({window}).","Mùa {dir} bình thường ({season}) trùng với thời gian thu hoạch {crop} chính ở đây ({window}).","machine"
"cyclone_history","In strong El Niño years, about {n_en} tropical storms a year passed near here, compared with {n_neutral} in neutral years ({years}).","Trong những năm El Niño mạnh, mỗi năm có khoảng {n_en} cơn bão nhiệt đới đi qua gần khu vực này, so với {n_neutral} cơn trong những năm trung tính ({years}).","machine"
"cyclone_wnp","In El Niño years, typhoons in the western Pacific tend to form farther east and can be stronger.","Trong những năm El Niño, bão ở tây Thái Bình Dương thường hình thành xa hơn về phía đông và có thể mạnh hơn.","machine"
"crops.maize","maize","ngô","machine"
"crops.rice","rice","lúa","machine"
"crops.wheat","wheat","lúa mì","machine"
"crops.sorghum","sorghum","cao lương","machine"
"crops.millet","millet","kê","machine"
"crops.beans","beans","đậu","machine"
"crops.cassava","cassava","sắn","machine"
"crops.potato","potato","khoai tây","machine"
"crops.groundnut","groundnut","lạc","machine"
"crops.soybean","soybean","đậu tương","machine"
"crops.barley","barley","lúa mạch","machine"
