key,english,translation,status
"steps.frost-cover.text","Cover seedlings at night and keep seed for replanting.","Funika miche usiku na weka akiba ya mbegu kwa kupanda tena.","machine"
"steps.frost-cover.why","Highland frost during dry spells can kill a whole crop overnight.","Barafu ya usiku katika nyanda za juu wakati wa vipindi vya ukame inaweza kuua mazao yote kwa usiku mmoja.","machine"
"steps.snow-water.text","Expect lower rivers next summer; plan irrigation and water use early.","Tarajia mito yenye maji kidogo majira ya joto yajayo; panga umwagiliaji na matumizi ya maji mapema.","machine"
"steps.snow-water.why","Less winter snow means less water later in the year.","Theluji kidogo majira ya baridi inamaanisha maji kidogo baadaye mwakani.","machine"
"steps.snow-kit.text","Keep extra food, heating fuel and medicines in case roads close.","Weka akiba ya chakula, mafuta ya kupasha moto na dawa ikiwa barabara zitafungwa.","machine"
"steps.snow-kit.why","Heavy snow can cut off towns for days.","Theluji nyingi inaweza kufunga njia za kufika mijini kwa siku kadhaa.","machine"
"steps.cold-heat.text","Check heating, insulation and warm clothing before winter.","Kabla ya majira ya baridi, angalia vifaa vya kupasha joto, ziba mianya inayoingiza baridi nyumbani, na andaa nguo za joto.","machine"
"steps.cold-heat.why","Cold snaps hit older people and babies hardest.","Vipindi vya baridi kali huwaathiri zaidi wazee na watoto wachanga.","machine"
"steps.spring-melt.text","Expect higher rivers in spring when heavy snow melts.","Tarajia mito kujaa zaidi majira ya machipuko theluji nyingi inapoyeyuka.","machine"
"steps.spring-melt.why","A snowy winter often means spring floods.","Majira ya baridi yenye theluji nyingi mara nyingi huleta mafuriko ya machipuko.","machine"
"steps.mild-pests.text","Watch for more pests and mould; a mild winter kills fewer of them.","Tarajia wadudu waharibifu na ukungu kuongezeka; majira ya baridi yasiyo makali huua wachache tu.","machine"
"steps.mild-pests.why","Cold normally keeps pests and disease in check.","Kwa kawaida baridi huzuia wadudu na magonjwa kuongezeka.","machine"
"steps.cool-crop.text","Choose crop varieties that ripen in a cooler, wetter summer.","Chagua aina za mazao yanayokomaa katika majira ya joto yenye ubaridi na mvua zaidi.","machine"
"steps.cool-crop.why","Cool summers delay ripening and increase crop disease.","Majira ya joto yenye ubaridi huchelewesha kukomaa na huongeza magonjwa ya mazao.","machine"
"steps.always-official.text","Follow your national weather service for warnings; this briefing is a seasonal outlook, not a warning.","Fuata shirika la hali ya hewa la nchi yako ili kupata tahadhari; taarifa hii ni mwelekeo wa msimu, si tahadhari.","machine"
"steps.always-official.why","Only official services issue alerts for specific days and places.","Mashirika rasmi tu hutoa tahadhari kwa siku na maeneo maalum.","machine"
"steps.always-share.text","Tell one neighbour what this season may bring.","Mwambie jirani mmoja kile msimu huu unaweza kuleta.","machine"
"steps.always-share.why","Communities that talk about risk early prepare better.","Jamii zinazozungumza kuhusu hatari mapema hujiandaa vizuri zaidi.","machine"
"regions.peru-ecuador-coast.name","Coastal Peru and Ecuador","Pwani ya Peru na Ekuado","machine"
"regions.peru-ecuador-coast.el_nino_note","Warm coastal water brings heavy rain to a normally dry coast. 1982-83, 1997-98 and 2017 brought severe floods.","Maji ya joto ya pwani huleta mvua kubwa katika pwani ambayo kwa kawaida ni kavu. Miaka 1982-83, 1997-98 na 2017 ilileta mafuriko makubwa.","machine"
"regions.peru-ecuador-coast.la_nina_note","Cooler sea and drier coast.","Bahari yenye ubaridi zaidi na pwani kavu zaidi.","machine"
"regions.northern-south-america.name","Northern South America and the Amazon","Kaskazini ya Amerika Kusini na Amazoni","machine"
"regions.northern-south-america.el_nino_note","Weaker rains and heat raise fire and river-low-water risk across the Orinoco and Amazon basins.","Mvua hafifu na joto huongeza hatari ya moto na ya maji kupungua mitoni katika mabonde ya Orinoko na Amazoni.","machine"
"regions.northern-south-america.la_nina_note","Heavier rains, especially in Colombia and Venezuela.","Mvua nyingi zaidi, hasa katika Kolombia na Venezuela.","machine"
"regions.northeast-brazil.name","Northeast Brazil (Nordeste)","Kaskazini-mashariki ya Brazili (Nordeste)","machine"
"regions.northeast-brazil.el_nino_note","The main rainy season often fails or comes late in strong El Niño years.","Msimu mkuu wa mvua mara nyingi hushindikana au huchelewa katika miaka ya El Niño kali.","machine"
"regions.northeast-brazil.la_nina_note","Rainy season tends to be stronger.","Msimu wa mvua huelekea kuwa na mvua nyingi zaidi.","machine"
"regions.southeast-south-america.name","Southeastern South America","Kusini-mashariki ya Amerika Kusini","machine"
"regions.southeast-south-america.el_nino_note","Southern Brazil, Uruguay, northeastern Argentina and Paraguay usually get heavy spring and summer rain and river floods.","Kusini ya Brazili, Uruguai, kaskazini-mashariki ya Ajentina na Paragwai kwa kawaida hupata mvua kubwa majira ya machipuko na majira ya joto, pamoja na mafuriko ya mito.","machine"
"regions.southeast-south-america.la_nina_note","Drier spring and summer; crop stress is common.","Majira ya machipuko na ya joto kavu zaidi; mazao hupata shida mara nyingi.","machine"
"regions.central-chile.name","Central Chile","Chile ya Kati","machine"
"regions.central-chile.el_nino_note","Winter storms tend to be wetter.","Dhoruba za majira ya baridi huelekea kuwa na mvua nyingi zaidi.","machine"
"regions.central-chile.la_nina_note","Winter rains tend to be weak.","Mvua za majira ya baridi huelekea kuwa hafifu.","machine"
"regions.altiplano.name","Andean highlands (Altiplano)","Nyanda za juu za Andes (Altiplano)","machine"
"regions.altiplano.el_nino_note","Summer rains tend to be weaker on the high plateau; the coast below can be wet at the same time.","Mvua za majira ya joto huelekea kuwa hafifu katika uwanda wa juu; pwani iliyo chini inaweza kuwa na mvua kwa wakati huo huo.","machine"
"regions.altiplano.la_nina_note","Signal is weak and varies.","Ishara ni hafifu na hubadilika.","machine"
"regions.central-america-dry-corridor.name","Central America and southern Mexico","Amerika ya Kati na kusini ya Meksiko","machine"
"regions.central-america-dry-corridor.el_nino_note","Rainy season starts late and the mid-summer dry spell (canícula) is longer, especially in the Dry Corridor.","Msimu wa mvua huanza kwa kuchelewa na kipindi kikavu cha katikati ya majira ya joto (canícula) huwa kirefu zaidi, hasa katika Ukanda Mkavu.","machine"
"regions.central-america-dry-corridor.la_nina_note","More rain and a more active Atlantic hurricane season.","Mvua nyingi zaidi na msimu wa vimbunga vya Atlantiki wenye shughuli nyingi zaidi.","machine"
"regions.caribbean.name","Caribbean islands","Visiwa vya Karibiani","machine"
"regions.caribbean.el_nino_note","Drier wet season and usually fewer Atlantic hurricanes.","Msimu wa mvua ukavu zaidi na kwa kawaida vimbunga vichache vya Atlantiki.","machine"
"regions.caribbean.la_nina_note","More active Atlantic hurricane season.","Msimu wa vimbunga vya Atlantiki wenye shughuli nyingi zaidi.","machine"
"regions.southern-us-north-mexico.name","Southern United States and northern Mexico","Kusini ya Marekani na kaskazini ya Meksiko","machine"
"regions.southern-us-north-mexico.el_nino_note","A stronger jet stream steers more winter storms across California, the Southwest, Texas, the Gulf coast and the Southeast.","Mkondo wa hewa wa juu wenye nguvu zaidi huleta dhoruba nyingi za majira ya baridi katika California, Kusini-magharibi, Texas, pwani ya Ghuba na Kusini-mashariki.","machine"
"regions.southern-us-north-mexico.la_nina_note","Winter tends to be dry and warm across the southern states.","Majira ya baridi huelekea kuwa makavu na yenye joto katika majimbo ya kusini.","machine"
"regions.us-pacific-northwest.name","Pacific Northwest and western Canada","Kaskazini-magharibi ya Pasifiki na magharibi ya Kanada","machine"
"regions.us-pacific-northwest.el_nino_note","Milder, drier winters and less mountain snow.","Majira ya baridi yenye upole zaidi na ukavu, na theluji kidogo milimani.","machine"
"regions.us-pacific-northwest.la_nina_note","Cooler, wetter winters with more snow.","Majira ya baridi yenye ubaridi na mvua zaidi, na theluji nyingi zaidi.","machine"
"regions.northern-us-southern-canada.name","Northern United States and southern Canada","Kaskazini mwa Marekani na kusini mwa Kanada","machine"
"regions.northern-us-southern-canada.el_nino_note","Winters tend to be milder than usual across the northern Plains, Midwest and Great Lakes.","Majira ya baridi huwa na baridi kidogo kuliko kawaida katika nyanda za kaskazini, Midwest na Maziwa Makuu.","machine"
"regions.northern-us-southern-canada.la_nina_note","Colder, snowier winters in the northern tier and Ohio Valley.","Majira ya baridi yenye baridi zaidi na theluji nyingi zaidi katika ukanda wa kaskazini na Bonde la Ohio.","machine"
"regions.alaska.name","Alaska","Alaska","machine"
"regions.alaska.el_nino_note","Winters are usually much warmer than normal.","Majira ya baridi kwa kawaida huwa na joto zaidi kuliko kawaida.","machine"
"regions.alaska.la_nina_note","Colder winters.","Majira ya baridi yenye baridi zaidi.","machine"
"regions.hawaii.name","Hawaii","Hawaii","machine"
"regions.hawaii.el_nino_note","Wet season is often weak; drought risk rises in late winter and spring.","Msimu wa mvua mara nyingi huwa hafifu; hatari ya ukame huongezeka mwishoni mwa majira ya baridi na katika majira ya kuchipua.","machine"
"regions.hawaii.la_nina_note","Wetter winters.","Majira ya baridi yenye mvua nyingi zaidi.","machine"
"regions.india-monsoon.name","India, Pakistan, Nepal and Bangladesh (summer monsoon)","India, Pakistan, Nepal na Bangladesh (monsuni ya majira ya joto)","machine"
"regions.india-monsoon.el_nino_note","The summer monsoon tends to be weaker and patchier. Not every El Niño brings drought, but the risk is clearly higher.","Monsuni ya majira ya joto huelekea kuwa hafifu na mvua hunyesha kwa mabaka. Si kila El Niño huleta ukame, lakini hatari huwa kubwa zaidi.","machine"
"regions.india-monsoon.la_nina_note","Monsoon tends to be stronger with more floods.","Monsuni huelekea kuwa na nguvu zaidi na mafuriko mengi zaidi.","machine"
"regions.sri-lanka-south-india.name","Sri Lanka and southern India (northeast monsoon)","Sri Lanka na kusini mwa India (monsuni ya kaskazini-mashariki)","machine"
"regions.sri-lanka-south-india.el_nino_note","The October-December rains tend to be heavier.","Mvua za Okt–Des huelekea kuwa nyingi zaidi.","machine"
"regions.sri-lanka-south-india.la_nina_note","Weak signal.","Ishara ni hafifu.","machine"
"regions.maritime-continent.name","Indonesia, Malaysia, Singapore, Brunei and Timor-Leste","Indonesia, Malaysia, Singapore, Brunei na Timor-Leste","machine"
"regions.maritime-continent.el_nino_note","The dry season is longer and harsher and the rainy season starts late. Forest and peat fires and smoke haze were severe in 1997 and 2015.","Msimu wa kiangazi huwa mrefu na mkali zaidi, na msimu wa mvua huanza kwa kuchelewa. Moto wa misitu na wa ardhi ya mboji pamoja na moshi mzito ulikuwa mkubwa mwaka 1997 na 2015.","machine"
"regions.maritime-continent.la_nina_note","Wetter dry season and heavier rainy season.","Msimu wa kiangazi wenye mvua zaidi na msimu wa mvua wenye mvua nyingi zaidi.","machine"
"regions.philippines.name","Philippines","Ufilipino","machine"
"regions.philippines.el_nino_note","Rain falls below normal from late in the year through the following dry season. Typhoons tend to form farther east and can be stronger.","Mvua hunyesha chini ya kawaida kuanzia mwishoni wa mwaka hadi msimu wa kiangazi unaofuata. Vimbunga huelekea kutokea mbali zaidi upande wa mashariki na vinaweza kuwa na nguvu zaidi.","machine"
"regions.philippines.la_nina_note","Wetter, with more typhoons crossing the islands.","Mvua nyingi zaidi, na vimbunga vingi zaidi vinavyopita visiwani.","machine"
"regions.mainland-southeast-asia.name","Vietnam, Thailand, Cambodia, Laos and Myanmar","Vietnam, Thailand, Kambodia, Laos na Myanmar","machine"
"regions.mainland-southeast-asia.el_nino_note","Hotter, drier dry season; late monsoon onset; low Mekong flows and salt intrusion in the delta.","Msimu wa kiangazi wenye joto na ukavu zaidi; monsuni huanza kwa kuchelewa; maji kidogo katika mto Mekong na maji ya chumvi huingia katika delta.","machine"
"regions.mainland-southeast-asia.la_nina_note","Wetter monsoon and more floods.","Monsuni yenye mvua nyingi zaidi na mafuriko mengi zaidi.","machine"
"regions.southern-china.name","Southern China and the Yangtze basin","Kusini mwa China na bonde la Yangtze","machine"
"regions.southern-china.el_nino_note","Wetter winter and spring, and the summer after a strong El Niño often brings Yangtze flooding (1998, 2016).","Majira ya baridi na ya machipuko yenye mvua nyingi zaidi, na majira ya joto yanayofuata El Niño yenye nguvu mara nyingi huleta mafuriko katika mto Yangtze (1998, 2016).","machine"
"regions.southern-china.la_nina_note","Colder, drier winters; signal is variable.","Majira ya baridi yenye baridi zaidi na ukavu zaidi; ishara hubadilika mara kwa mara.","machine"
"regions.northern-china-korea-japan.name","Northern China, Korea and Japan","Kaskazini mwa China, Korea na Japani","machine"
"regions.northern-china-korea-japan.el_nino_note","Winters lean mild; summer signal is weak and mixed.","Majira ya baridi huelekea kuwa na baridi kidogo; ishara ya majira ya joto ni hafifu na iliyochanganyika.","machine"
"regions.northern-china-korea-japan.la_nina_note","Winters lean cold.","Majira ya baridi huelekea kuwa na baridi zaidi.","machine"
"regions.png-melanesia.name","Papua New Guinea, Solomon Islands and Vanuatu","Papua New Guinea, Visiwa vya Solomon na Vanuatu","machine"
"regions.png-melanesia.el_nino_note","Long dry spells; highland frost and crop loss in PNG in 1997 and 2015.","Vipindi virefu vya ukavu; barafu ya baridi kali katika nyanda za juu na mazao yaliyoharibika nchini PNG mwaka 1997 na 2015.","machine"
"regions.png-melanesia.la_nina_note","Wetter, with cyclones more likely to the west.","Mvua nyingi zaidi, na vimbunga vyenye uwezekano mkubwa upande wa magharibi.","machine"
"regions.central-pacific-islands.name","Kiribati, Tuvalu, Nauru and the Marshall Islands","Kiribati, Tuvalu, Nauru na Visiwa vya Marshall","machine"
"regions.central-pacific-islands.el_nino_note","Rain moves toward the central Pacific; equatorial atolls become much wetter, with higher sea levels in some areas.","Mvua huhamia kuelekea Pasifiki ya kati; visiwa vya matumbawe vya ikweta huwa na mvua nyingi zaidi, na usawa wa bahari huwa juu zaidi katika maeneo mengine.","machine"
"regions.central-pacific-islands.la_nina_note","Severe drought on equatorial atolls.","Ukame mkali katika visiwa vya matumbawe vya ikweta.","machine"
"regions.southwest-pacific-islands.name","Fiji, Tonga, Samoa, Cook Islands and New Caledonia","Fiji, Tonga, Samoa, Visiwa vya Cook na New Caledonia","machine"
"regions.southwest-pacific-islands.el_nino_note","The main rain band shifts northeast, so Fiji, Tonga and New Caledonia tend to be drier. Cyclones can reach farther east than usual.","Ukanda mkuu wa mvua huhamia kaskazini-mashariki, kwa hiyo Fiji, Tonga na New Caledonia huelekea kuwa kavu zaidi. Vimbunga vinaweza kufika mashariki zaidi kuliko kawaida.","machine"
"regions.southwest-pacific-islands.la_nina_note","Wetter wet season.","Msimu wa mvua wenye mvua nyingi zaidi.","machine"
"regions.eastern-australia.name","Eastern and northern Australia","Mashariki na kaskazini mwa Australia","machine"
"regions.eastern-australia.el_nino_note","Winter and spring rain is usually well below normal, with more heatwaves and bushfire risk; the northern wet season starts later.","Mvua za majira ya baridi na ya machipuko kwa kawaida huwa chini sana ya kawaida, pamoja na vipindi vingi vya joto kali na hatari ya moto wa vichaka; msimu wa mvua wa kaskazini huanza kwa kuchelewa.","machine"
"regions.eastern-australia.la_nina_note","Wetter, with more floods and more tropical cyclones.","Mvua nyingi zaidi, mafuriko mengi zaidi na vimbunga vingi zaidi vya tropiki.","machine"
"regions.southwest-australia.name","Southwestern and southern Australia","Kusini-magharibi na kusini mwa Australia","machine"
"regions.southwest-australia.el_nino_note","Signal is weaker than in the east.","Ishara ni hafifu kuliko upande wa mashariki.","machine"
"regions.southwest-australia.la_nina_note","Weak signal.","Ishara ni hafifu.","machine"
"regions.new-zealand.name","New Zealand","New Zealand","machine"
"regions.new-zealand.el_nino_note","Stronger westerly winds: drier in the northeast, wetter in the southwest, cooler overall.","Pepo za magharibi zenye nguvu zaidi: kavu zaidi upande wa kaskazini-mashariki, mvua zaidi upande wa kusini-magharibi, na baridi kidogo kwa ujumla.","machine"
"regions.new-zealand.la_nina_note","More northeasterly winds bring rain to the north and east.","Pepo nyingi zaidi kutoka kaskazini-mashariki huleta mvua kaskazini na mashariki.","machine"
"regions.east-africa-short-rains.name","Kenya, Somalia, southern Ethiopia, Uganda and northern Tanzania","Kenya, Somalia, kusini mwa Ethiopia, Uganda na kaskazini mwa Tanzania","machine"
"regions.east-africa-short-rains.el_nino_note","The October-December short rains are usually heavy, with flooding along rivers and in low areas. 1997 and 2023 saw severe floods.","Mvua za vuli (Okt–Des) kwa kawaida huwa nyingi, na huleta mafuriko kando ya mito na katika maeneo ya chini. Mwaka 1997 na mwaka 2023 kulikuwa na mafuriko makali.","machine"
"regions.east-africa-short-rains.la_nina_note","Short rains fail more often; repeated La Niña years led to the 2020-23 Horn of Africa drought.","Mvua za vuli hukosa kunyesha mara nyingi zaidi; miaka ya La Niña iliyofuatana ilisababisha ukame wa Pembe ya Afrika wa mwaka 2020–23.","machine"
"regions.ethiopia-sudan-summer.name","Ethiopian highlands, Eritrea and Sudan (summer rains)","Nyanda za juu za Ethiopia, Eritrea na Sudan (mvua za majira ya joto)","machine"
"regions.ethiopia-sudan-summer.el_nino_note","The main kiremt rains tend to be weaker; 2015 brought a severe drought in Ethiopia.","Mvua kuu za kiremt huelekea kuwa hafifu zaidi; mwaka 2015 kulikuwa na ukame mkali nchini Ethiopia.","machine"
"regions.ethiopia-sudan-summer.la_nina_note","Weak tendency toward wetter summers.","Mwelekeo hafifu wa majira ya joto yenye mvua nyingi zaidi.","machine"
"regions.southern-africa.name","Southern Africa","Kusini mwa Afrika","machine"
"regions.southern-africa.el_nino_note","Summer rains are usually below normal with hot spells; maize harvests failed widely in 1992, 2016 and 2024.","Mvua za majira ya joto kwa kawaida huwa chini ya kawaida, pamoja na vipindi vya joto kali; mavuno ya mahindi yaliharibika katika maeneo mengi mwaka 1992, 2016 na 2024.","machine"
"regions.southern-africa.la_nina_note","Wetter summers with more floods.","Majira ya joto yenye mvua nyingi zaidi na mafuriko mengi zaidi.","machine"
"regions.madagascar.name","Madagascar","Madagaska","machine"
"regions.madagascar.el_nino_note","The south and west tend to be drier; cyclone activity shifts.","Kusini na magharibi huelekea kuwa kavu zaidi; mwenendo wa vimbunga hubadilika.","machine"
"regions.madagascar.la_nina_note","Weak tendency toward wetter.","Mwelekeo hafifu wa mvua nyingi zaidi.","machine"
"regions.sahel.name","The Sahel and northern Nigeria","Sahel na kaskazini mwa Nigeria","machine"
"regions.sahel.el_nino_note","Tendency toward a weaker rainy season, but Atlantic and Indian Ocean temperatures matter more here.","Kuna mwelekeo wa msimu wa mvua kuwa dhaifu, lakini joto la Bahari ya Atlantiki na la Bahari ya Hindi lina athari kubwa zaidi hapa.","machine"
"regions.sahel.la_nina_note","Weak tendency toward wetter.","Mwelekeo dhaifu wa mvua kuwa nyingi zaidi.","machine"
"regions.gulf-of-guinea.name","West African coast (Gulf of Guinea)","Pwani ya Afrika Magharibi (Ghuba ya Guinea)","machine"
"regions.gulf-of-guinea.el_nino_note","No reliable rainfall signal; slightly warmer.","Hakuna dalili ya kuaminika kuhusu mvua; joto huwa juu kidogo.","machine"
"regions.gulf-of-guinea.la_nina_note","No reliable signal.","Hakuna dalili ya kuaminika.","machine"
"regions.central-africa.name","Central Africa (Congo basin)","Afrika ya Kati (bonde la Kongo)","machine"
"regions.central-africa.el_nino_note","Weak rainfall signal; warmer than normal is common.","Dalili ya mvua ni dhaifu; mara nyingi joto huwa juu ya kawaida.","machine"
"regions.central-africa.la_nina_note","No reliable signal.","Hakuna dalili ya kuaminika.","machine"
"regions.southwest-asia.name","Iran, Iraq, Afghanistan, northern Pakistan and the Arabian Peninsula","Iran, Iraq, Afghanistan, kaskazini mwa Pakistan na Rasi ya Uarabuni","machine"
"regions.southwest-asia.el_nino_note","Winter and spring rains tend to be heavier, sometimes causing flash floods in dry areas.","Mvua za majira ya baridi na za majira ya machipuko huwa nyingi zaidi. Wakati mwingine husababisha mafuriko ya ghafla katika maeneo makavu.","machine"
"regions.southwest-asia.la_nina_note","Winter rains and snow tend to be weak; drought risk rises.","Mvua na theluji za majira ya baridi huwa chache; hatari ya ukame huongezeka.","machine"
"regions.central-asia.name","Central Asia","Asia ya Kati","machine"
"regions.central-asia.el_nino_note","Weak tendency toward wetter winters.","Mwelekeo dhaifu wa majira ya baridi kuwa na mvua zaidi.","machine"
"regions.central-asia.la_nina_note","Weak tendency toward drier winters.","Mwelekeo dhaifu wa majira ya baridi kuwa makavu zaidi.","machine"
"regions.north-africa-mediterranean.name","North Africa and the Mediterranean","Afrika Kaskazini na eneo la Bahari ya Mediterania","machine"
"regions.north-africa-mediterranean.el_nino_note","ENSO has little consistent effect here. Local forecasts matter more.","ENSO haina athari ya uhakika hapa. Utabiri wa eneo lako una maana zaidi.","machine"
"regions.north-africa-mediterranean.la_nina_note","No reliable signal.","Hakuna dalili ya kuaminika.","machine"
"regions.europe.name","Europe","Ulaya","machine"
"regions.europe.el_nino_note","Any effect is weak and inconsistent. Use your national forecast.","Athari yoyote ni dhaifu na hubadilika badilika. Tumia utabiri wa nchi yako.","machine"
"regions.europe.la_nina_note","Weak, inconsistent effect.","Athari ni dhaifu na hubadilika badilika.","machine"
"regions.russia-siberia.name","Russia and Siberia","Urusi na Siberia","machine"
"regions.russia-siberia.el_nino_note","No reliable signal.","Hakuna dalili ya kuaminika.","machine"
"regions.russia-siberia.la_nina_note","No reliable signal.","Hakuna dalili ya kuaminika.","machine"
"regions.canada-arctic.name","Northern Canada and Greenland","Kaskazini mwa Kanada na Greenland","machine"
"regions.canada-arctic.el_nino_note","Western and central Canada usually have milder winters.","Kwa kawaida magharibi na katikati mwa Kanada huwa na majira ya baridi yasiyo makali sana.","machine"
"regions.canada-arctic.la_nina_note","Colder winters in western Canada.","Majira ya baridi kali zaidi magharibi mwa Kanada.","machine"
"regions.southeast-brazil.name","Southeastern Brazil (São Paulo, Rio, Minas Gerais)","Kusini-mashariki mwa Brazili (São Paulo, Rio, Minas Gerais)","machine"
"regions.southeast-brazil.el_nino_note","Sits between the wet south and the dry north; rain signal is mixed, heat is more likely.","Eneo hili liko kati ya kusini yenye mvua na kaskazini iliyo kavu; dalili ya mvua imechanganyika, lakini joto lina uwezekano mkubwa zaidi.","machine"
"regions.southeast-brazil.la_nina_note","Mixed signal.","Dalili imechanganyika.","machine"
"regions.mexico-north-us-southwest.name","US Southwest and northwestern Mexico","Kusini-magharibi mwa Marekani na kaskazini-magharibi mwa Meksiko","machine"
"regions.mexico-north-us-southwest.el_nino_note","Wetter winters across Arizona, New Mexico, Texas and northern Mexico.","Majira ya baridi yenye mvua zaidi katika Arizona, New Mexico, Texas na kaskazini mwa Meksiko.","machine"
"regions.mexico-north-us-southwest.la_nina_note","Dry, warm winters; drought risk rises.","Majira ya baridi makavu na yenye joto; hatari ya ukame huongezeka.","machine"
"regions.south-atlantic-uruguay.name","Uruguay and the Pampas","Uruguay na nyanda za Pampas","machine"
"regions.south-atlantic-uruguay.el_nino_note","Spring rains are usually heavy.","Kwa kawaida mvua za majira ya machipuko huwa nyingi.","machine"
"regions.south-atlantic-uruguay.la_nina_note","Drought risk is high; 2022-23 was severe.","Hatari ya ukame ni kubwa; ukame wa mwaka 2022-23 ulikuwa mkali.","machine"
"regions.tanzania-south-mozambique-north.name","Southern Tanzania and northern Mozambique","Kusini mwa Tanzania na kaskazini mwa Msumbiji","machine"
"regions.tanzania-south-mozambique-north.el_nino_note","On the border between wetter East Africa and drier Southern Africa; local outlooks matter.","Eneo hili liko mpakani kati ya Afrika Mashariki yenye mvua zaidi na Kusini mwa Afrika ambako ni kavu zaidi; utabiri wa eneo lako ni muhimu zaidi.","machine"
"regions.tanzania-south-mozambique-north.la_nina_note","Mixed signal.","Dalili imechanganyika.","machine"
"regions.japan.name","Japan","Japani","machine"
"regions.japan.el_nino_note","Mild winters and cool, wet summers are somewhat more common.","Majira ya baridi yasiyo makali na majira ya joto yenye ubaridi na mvua hutokea mara nyingi kidogo zaidi.","machine"
"regions.japan.la_nina_note","Cold winters and hot summers are somewhat more common.","Majira ya baridi kali na majira ya joto yenye joto kali hutokea mara nyingi kidogo zaidi.","machine"
"forecast_confident","Seasonal forecasts have been reliable here in past years, so this forecast can be trusted.","Utabiri wa msimu umekuwa wa kuaminika hapa miaka iliyopita. Kwa hiyo utabiri huu unaweza kuaminiwa.","machine"
"forecast_unreliable","Seasonal forecasts have not been reliable here in past years. Trust the pattern of past events more than this forecast.","Utabiri wa msimu haukuwa wa kuaminika hapa miaka iliyopita. Amini mtindo wa matukio ya zamani kuliko utabiri huu.","machine"
"forecast_unchecked","Forecast reliability here has not been checked yet, so weigh this forecast together with what past events did.","Uaminifu wa utabiri hapa haujaangaliwa bado. Kwa hiyo pima utabiri huu pamoja na yaliyotokea katika matukio ya zamani.","machine"
"disagreement_trust_forecast","That is the opposite of the usual pattern. Forecasts here have been reliable, so trust the forecast this time.","Hiyo ni kinyume cha mtindo wa kawaida. Utabiri hapa umekuwa wa kuaminika, kwa hiyo amini utabiri mara hii.","machine"
"disagreement_trust_history","That is the opposite of the usual pattern. Forecasts here have not been reliable, so trust the pattern of past events.","Hiyo ni kinyume cha mtindo wa kawaida. Utabiri hapa haukuwa wa kuaminika, kwa hiyo amini mtindo wa matukio ya zamani.","machine"
"disagreement_say_both","That is the opposite of the usual pattern. Neither signal is strong enough to rely on alone, so prepare for both.","Hiyo ni kinyume cha mtindo wa kawaida. Hakuna ishara yenye nguvu ya kutosha kutegemewa peke yake, kwa hiyo jiandae kwa hali zote mbili.","machine"
"history_count","In {k} of the last {n} strong {phase} events, {season} rain here was {dir} than normal.","Katika matukio {k} ya {n} ya mwisho ya {phase} yenye nguvu, mvua ya {season} hapa ilikuwa {dir} kuliko kawaida.","machine"
"history_mixed","In the last {n} strong {phase} events, {season} rain here went both ways.","Katika matukio {n} ya mwisho ya {phase} yenye nguvu, mvua ya {season} hapa ilikuwa nyingi mara nyingine na kidogo mara nyingine.","machine"
"dir_heavier","heavier","nyingi","machine"
"dir_lighter","lighter","kidogo","machine"
"conditions_rain","Over the last three months, rain here was {pct}.","Katika miezi mitatu iliyopita, mvua hapa ilikuwa {pct}.","machine"
"conditions_usdm","The US Drought Monitor currently shows {level} here.","Kwa sasa, US Drought Monitor inaonyesha {level} hapa.","machine"
"usdm_levels","abnormally dry conditions | moderate drought | severe drought | extreme drought | exceptional drought","ukavu usio wa kawaida | ukame wa wastani | ukame mkali | ukame mkali zaidi | ukame wa kipekee","machine"
"prov_chip","{layer}: {source}, {as_of}","{layer}: {source}, {as_of}","machine"
"layers.forecast","Forecast","Utabiri","machine"
"layers.status","Event status","Hali ya tukio","machine"
"layers.history","History","Historia","machine"
"layers.events","Past events","Matukio ya zamani","machine"
"layers.conditions","Now","Sasa","machine"
"layers.crops","Crop calendar","Kalenda ya mazao","machine"
"layers.cyclones","Cyclones","Vimbunga","machine"
"forecast_skill_partial","Seasonal forecasts have been only partly reliable here, so weigh this forecast together with what past events did.","Utabiri wa msimu umekuwa wa kuaminika kwa kiasi tu hapa. Kwa hiyo pima utabiri huu pamoja na yaliyotokea katika matukio ya zamani.","machine"
"dir_wetter","wetter","mvua nyingi","machine"
"dir_drier","drier","mvua kidogo","machine"
"farmer_planting","The {dir}-than-normal season ({season}) overlaps the main {crop} planting time here ({window}).","Msimu wa {dir} kuliko kawaida ({season}) unaingiliana na wakati mkuu wa kupanda {crop} hapa ({window}).","machine"
"farmer_harvest","The {dir}-than-normal season ({season}) overlaps the main {crop} harvest here ({window}).","Msimu wa {dir} kuliko kawaida ({season}) unaingiliana na wakati mkuu wa kuvuna {crop} hapa ({window}).","machine"
"cyclone_history","In strong El Niño years, about {n_en} tropical storms a year passed near here, compared with {n_neutral} in neutral years ({years}).","Katika miaka ya El Niño yenye nguvu, dhoruba za tropiki wapatao {n_en} kwa mwaka zilipita karibu na hapa, kulinganisha na {n_neutral} katika miaka ya kawaida ({years}).","machine"
"cyclone_wnp","In El Niño years, typhoons in the western Pacific tend to form farther east and can be stronger.","Katika miaka ya El Niño, vimbunga vya Pasifiki ya magharibi huwa vinatokea mashariki zaidi na vinaweza kuwa na nguvu zaidi.","machine"
"crops.maize","maize","mahindi","machine"
"crops.rice","rice","mpunga","machine"
"crops.wheat","wheat","ngano","machine"
