key,english,translation,status
"steps.always-share.why","Communities that talk about risk early prepare better.","Les communautés qui parlent tôt des risques se préparent mieux.","machine"
"regions.peru-ecuador-coast.name","Coastal Peru and Ecuador","Côtes du Pérou et de l'Équateur","machine"
"regions.peru-ecuador-coast.el_nino_note","Warm coastal water brings heavy rain to a normally dry coast. 1982-83, 1997-98 and 2017 brought severe floods.","L'eau chaude près de la côte apporte de fortes pluies sur une côte d'habitude sèche. 1982-83, 1997-98 et 2017 ont amené de graves inondations.","machine"
"regions.peru-ecuador-coast.la_nina_note","Cooler sea and drier coast.","Mer plus fraîche et côte plus sèche.","machine"
"regions.northern-south-america.name","Northern South America and the Amazon","Nord de l'Amérique du Sud et Amazonie","machine"
"regions.northern-south-america.el_nino_note","Weaker rains and heat raise fire and river-low-water risk across the Orinoco and Amazon basins.","Des pluies plus faibles et la chaleur augmentent le risque d'incendies et de niveaux d'eau très bas dans les bassins de l'Orénoque et de l'Amazone.","machine"
"regions.northern-south-america.la_nina_note","Heavier rains, especially in Colombia and Venezuela.","Pluies plus fortes, surtout en Colombie et au Venezuela.","machine"
"regions.northeast-brazil.name","Northeast Brazil (Nordeste)","Nord-est du Brésil (Nordeste)","machine"
"regions.northeast-brazil.el_nino_note","The main rainy season often fails or comes late in strong El Niño years.","Lors des El Niño forts, la principale saison des pluies est souvent absente ou en retard.","machine"
"regions.northeast-brazil.la_nina_note","Rainy season tends to be stronger.","La saison des pluies est plutôt plus forte.","machine"
"regions.southeast-south-america.name","Southeastern South America","Sud-est de l'Amérique du Sud","machine"
"regions.southeast-south-america.el_nino_note","Southern Brazil, Uruguay, northeastern Argentina and Paraguay usually get heavy spring and summer rain and river floods.","Le sud du Brésil, l'Uruguay, le nord-est de l'Argentine et le Paraguay reçoivent en général de fortes pluies au printemps et en été, avec des crues des rivières.","machine"
"regions.southeast-south-america.la_nina_note","Drier spring and summer; crop stress is common.","Printemps et été plus secs. Les cultures souffrent souvent du manque d'eau.","machine"
"regions.central-chile.name","Central Chile","Centre du Chili","machine"
"regions.central-chile.el_nino_note","Winter storms tend to be wetter.","Les tempêtes d'hiver apportent plutôt plus de pluie.","machine"
"regions.central-chile.la_nina_note","Winter rains tend to be weak.","Les pluies d'hiver sont plutôt faibles.","machine"
"regions.altiplano.name","Andean highlands (Altiplano)","Hautes terres des Andes (Altiplano)","machine"
"regions.altiplano.el_nino_note","Summer rains tend to be weaker on the high plateau; the coast below can be wet at the same time.","Sur le haut plateau, les pluies d'été sont plutôt plus faibles. En même temps, la côte plus bas peut être humide.","machine"
"regions.altiplano.la_nina_note","Signal is weak and varies.","Le signal est faible et change d'une fois à l'autre.","machine"
"regions.central-america-dry-corridor.name","Central America and southern Mexico","Amérique centrale et sud du Mexique","machine"
"regions.central-america-dry-corridor.el_nino_note","Rainy season starts late and the mid-summer dry spell (canícula) is longer, especially in the Dry Corridor.","La saison des pluies commence en retard et la période sèche du milieu de l'été (canícula) dure plus longtemps, surtout dans le Couloir sec.","machine"
"regions.central-america-dry-corridor.la_nina_note","More rain and a more active Atlantic hurricane season.","Plus de pluie et une saison des ouragans plus active dans l'Atlantique.","machine"
"regions.caribbean.name","Caribbean islands","Îles des Caraïbes","machine"
"regions.caribbean.el_nino_note","Drier wet season and usually fewer Atlantic hurricanes.","Saison des pluies plus sèche et, en général, moins d'ouragans dans l'Atlantique.","machine"
"regions.caribbean.la_nina_note","More active Atlantic hurricane season.","Saison des ouragans plus active dans l'Atlantique.","machine"
"regions.southern-us-north-mexico.name","Southern United States and northern Mexico","Sud des États-Unis et nord du Mexique","machine"
"regions.southern-us-north-mexico.el_nino_note","A stronger jet stream steers more winter storms across California, the Southwest, Texas, the Gulf coast and the Southeast.","Un courant-jet plus fort amène plus de tempêtes d'hiver sur la Californie, le Sud-Ouest, le Texas, la côte du Golfe et le Sud-Est.","machine"
"regions.southern-us-north-mexico.la_nina_note","Winter tends to be dry and warm across the southern states.","L'hiver est plutôt sec et doux dans les États du sud.","machine"
"regions.us-pacific-northwest.name","Pacific Northwest and western Canada","Nord-ouest du Pacifique et ouest du Canada","machine"
"regions.us-pacific-northwest.el_nino_note","Milder, drier winters and less mountain snow.","Hivers plus doux et plus secs, avec moins de neige en montagne.","machine"
"regions.us-pacific-northwest.la_nina_note","Cooler, wetter winters with more snow.","Hivers plus frais et plus humides, avec plus de neige.","machine"
"regions.northern-us-southern-canada.name","Northern United States and southern Canada","Nord des États-Unis et sud du Canada","machine"
"regions.northern-us-southern-canada.el_nino_note","Winters tend to be milder than usual across the northern Plains, Midwest and Great Lakes.","Les hivers sont plutôt plus doux que d'habitude dans le nord des Plaines, le Midwest et la région des Grands Lacs.","machine"
"regions.northern-us-southern-canada.la_nina_note","Colder, snowier winters in the northern tier and Ohio Valley.","Hivers plus froids et plus neigeux dans les États du nord et la vallée de l'Ohio.","machine"
"regions.alaska.name","Alaska","Alaska","machine"
"regions.alaska.el_nino_note","Winters are usually much warmer than normal.","Les hivers sont en général beaucoup plus chauds que la normale.","machine"
"regions.alaska.la_nina_note","Colder winters.","Hivers plus froids.","machine"
"regions.hawaii.name","Hawaii","Hawaï","machine"
"regions.hawaii.el_nino_note","Wet season is often weak; drought risk rises in late winter and spring.","La saison des pluies est souvent faible. Le risque de sécheresse augmente à la fin de l'hiver et au printemps.","machine"
"regions.hawaii.la_nina_note","Wetter winters.","Hivers plus humides.","machine"
"regions.india-monsoon.name","India, Pakistan, Nepal and Bangladesh (summer monsoon)","Inde, Pakistan, Népal et Bangladesh (mousson d'été)","machine"
"regions.india-monsoon.el_nino_note","The summer monsoon tends to be weaker and patchier. Not every El Niño brings drought, but the risk is clearly higher.","La mousson d'été tend à être plus faible et plus irrégulière. Tous les El Niño n'apportent pas la sécheresse, mais le risque est nettement plus élevé.","machine"
"regions.india-monsoon.la_nina_note","Monsoon tends to be stronger with more floods.","La mousson tend à être plus forte, avec plus d'inondations.","machine"
"regions.sri-lanka-south-india.name","Sri Lanka and southern India (northeast monsoon)","Sri Lanka et sud de l'Inde (mousson du nord-est)","machine"
"regions.sri-lanka-south-india.el_nino_note","The October-December rains tend to be heavier.","Les pluies d'oct. à déc. tendent à être plus fortes.","machine"
"regions.sri-lanka-south-india.la_nina_note","Weak signal.","Signal faible.","machine"
"regions.maritime-continent.name","Indonesia, Malaysia, Singapore, Brunei and Timor-Leste","Indonésie, Malaisie, Singapour, Brunei et Timor-Leste","machine"
"regions.maritime-continent.el_nino_note","The dry season is longer and harsher and the rainy season starts late. Forest and peat fires and smoke haze were severe in 1997 and 2015.","La saison sèche est plus longue et plus dure, et la saison des pluies commence tard. Les feux de forêt et de tourbe et la fumée ont été graves en 1997 et en 2015.","machine"
"regions.maritime-continent.la_nina_note","Wetter dry season and heavier rainy season.","Saison sèche plus humide et saison des pluies plus forte.","machine"
"regions.philippines.name","Philippines","Philippines","machine"
"regions.philippines.el_nino_note","Rain falls below normal from late in the year through the following dry season. Typhoons tend to form farther east and can be stronger.","Il pleut moins que la normale à partir de la fin de l'année et pendant la saison sèche qui suit. Les typhons se forment souvent plus à l'est et peuvent être plus forts.","machine"
"regions.philippines.la_nina_note","Wetter, with more typhoons crossing the islands.","Plus humide, avec plus de typhons qui traversent les îles.","machine"
"regions.mainland-southeast-asia.name","Vietnam, Thailand, Cambodia, Laos and Myanmar","Vietnam, Thaïlande, Cambodge, Laos et Myanmar","machine"
"regions.mainland-southeast-asia.el_nino_note","Hotter, drier dry season; late monsoon onset; low Mekong flows and salt intrusion in the delta.","Saison sèche plus chaude et plus sèche ; mousson qui commence tard ; débits faibles du Mékong et entrée d'eau salée dans le delta.","machine"
"regions.mainland-southeast-asia.la_nina_note","Wetter monsoon and more floods.","Mousson plus humide et plus d'inondations.","machine"
"regions.southern-china.name","Southern China and the Yangtze basin","Sud de la Chine et bassin du Yangtsé","machine"
"regions.southern-china.el_nino_note","Wetter winter and spring, and the summer after a strong El Niño often brings Yangtze flooding (1998, 2016).","Hiver et printemps plus humides. L'été qui suit un El Niño fort apporte souvent des inondations du Yangtsé (1998, 2016).","machine"
"regions.southern-china.la_nina_note","Colder, drier winters; signal is variable.","Hivers plus froids et plus secs ; le signal est variable.","machine"
"regions.northern-china-korea-japan.name","Northern China, Korea and Japan","Nord de la Chine, Corée et Japon","machine"
"regions.northern-china-korea-japan.el_nino_note","Winters lean mild; summer signal is weak and mixed.","Les hivers tendent à être doux ; le signal d'été est faible et mitigé.","machine"
"regions.northern-china-korea-japan.la_nina_note","Winters lean cold.","Les hivers tendent à être froids.","machine"
"regions.png-melanesia.name","Papua New Guinea, Solomon Islands and Vanuatu","Papouasie-Nouvelle-Guinée, Îles Salomon et Vanuatu","machine"
"regions.png-melanesia.el_nino_note","Long dry spells; highland frost and crop loss in PNG in 1997 and 2015.","Longues périodes sèches ; gel dans les hautes terres et pertes de récoltes en Papouasie-Nouvelle-Guinée en 1997 et en 2015.","machine"
"regions.png-melanesia.la_nina_note","Wetter, with cyclones more likely to the west.","Plus humide, avec des cyclones plus probables à l'ouest.","machine"
"regions.central-pacific-islands.name","Kiribati, Tuvalu, Nauru and the Marshall Islands","Kiribati, Tuvalu, Nauru et Îles Marshall","machine"
"regions.central-pacific-islands.el_nino_note","Rain moves toward the central Pacific; equatorial atolls become much wetter, with higher sea levels in some areas.","Les pluies se déplacent vers le Pacifique central. Les atolls proches de l'équateur deviennent beaucoup plus humides, avec un niveau de la mer plus haut par endroits.","machine"
"regions.central-pacific-islands.la_nina_note","Severe drought on equatorial atolls.","Sécheresse grave sur les atolls proches de l'équateur.","machine"
"regions.southwest-pacific-islands.name","Fiji, Tonga, Samoa, Cook Islands and New Caledonia","Fidji, Tonga, Samoa, Îles Cook et Nouvelle-Calédonie","machine"
"regions.southwest-pacific-islands.el_nino_note","The main rain band shifts northeast, so Fiji, Tonga and New Caledonia tend to be drier. Cyclones can reach farther east than usual.","La bande de pluie principale se déplace vers le nord-est. Fidji, Tonga et la Nouvelle-Calédonie tendent donc à être plus secs. Les cyclones peuvent aller plus à l'est que d'habitude.","machine"
"regions.southwest-pacific-islands.la_nina_note","Wetter wet season.","Saison des pluies plus humide.","machine"
"regions.eastern-australia.name","Eastern and northern Australia","Est et nord de l'Australie","machine"
"regions.eastern-australia.el_nino_note","Winter and spring rain is usually well below normal, with more heatwaves and bushfire risk; the northern wet season starts later.","Les pluies d'hiver et de printemps sont en général bien en dessous de la normale, avec plus de vagues de chaleur et plus de risque de feux de brousse. La saison des pluies du nord commence plus tard.","machine"
"regions.eastern-australia.la_nina_note","Wetter, with more floods and more tropical cyclones.","Plus humide, avec plus d'inondations et plus de cyclones tropicaux.","machine"
"regions.southwest-australia.name","Southwestern and southern Australia","Sud-ouest et sud de l'Australie","machine"
"regions.southwest-australia.el_nino_note","Signal is weaker than in the east.","Le signal est plus faible que dans l'est.","machine"
"regions.southwest-australia.la_nina_note","Weak signal.","Signal faible.","machine"
"regions.new-zealand.name","New Zealand","Nouvelle-Zélande","machine"
"regions.new-zealand.el_nino_note","Stronger westerly winds: drier in the northeast, wetter in the southwest, cooler overall.","Vents d'ouest plus forts : plus sec dans le nord-est, plus humide dans le sud-ouest, plus frais dans l'ensemble.","machine"
"regions.new-zealand.la_nina_note","More northeasterly winds bring rain to the north and east.","Des vents de nord-est plus fréquents apportent de la pluie dans le nord et dans l'est.","machine"
"regions.east-africa-short-rains.name","Kenya, Somalia, southern Ethiopia, Uganda and northern Tanzania","Kenya, Somalie, sud de l'Éthiopie, Ouganda et nord de la Tanzanie","machine"
"regions.east-africa-short-rains.el_nino_note","The October-December short rains are usually heavy, with flooding along rivers and in low areas. 1997 and 2023 saw severe floods.","Les petites pluies d'oct. à déc. sont en général fortes, avec des inondations le long des rivières et dans les zones basses. En 1997 et en 2023, les inondations ont été graves.","machine"
"regions.east-africa-short-rains.la_nina_note","Short rains fail more often; repeated La Niña years led to the 2020-23 Horn of Africa drought.","Les petites pluies manquent plus souvent. Plusieurs années de La Niña de suite ont conduit à la sécheresse de 2020-23 dans la Corne de l'Afrique.","machine"
"regions.ethiopia-sudan-summer.name","Ethiopian highlands, Eritrea and Sudan (summer rains)","Hautes terres d'Éthiopie, Érythrée et Soudan (pluies d'été)","machine"
"regions.ethiopia-sudan-summer.el_nino_note","The main kiremt rains tend to be weaker; 2015 brought a severe drought in Ethiopia.","Les pluies principales, appelées kiremt, tendent à être plus faibles ; en 2015, il y a eu une sécheresse grave en Éthiopie.","machine"
"regions.ethiopia-sudan-summer.la_nina_note","Weak tendency toward wetter summers.","Légère tendance à des étés plus humides.","machine"
"regions.southern-africa.name","Southern Africa","Afrique australe","machine"
"regions.southern-africa.el_nino_note","Summer rains are usually below normal with hot spells; maize harvests failed widely in 1992, 2016 and 2024.","Les pluies d'été sont en général en dessous de la normale, avec des périodes de chaleur. Les récoltes de maïs ont été perdues dans beaucoup de zones en 1992, en 2016 et en 2024.","machine"
"regions.southern-africa.la_nina_note","Wetter summers with more floods.","Étés plus humides, avec plus d'inondations.","machine"
"regions.madagascar.name","Madagascar","Madagascar","machine"
"regions.madagascar.el_nino_note","The south and west tend to be drier; cyclone activity shifts.","Le sud et l'ouest tendent à être plus secs ; l'activité des cyclones se déplace.","machine"
"regions.madagascar.la_nina_note","Weak tendency toward wetter.","Légère tendance à un temps plus humide.","machine"
"regions.sahel.name","The Sahel and northern Nigeria","Le Sahel et le nord du Nigéria","machine"
"regions.sahel.el_nino_note","Tendency toward a weaker rainy season, but Atlantic and Indian Ocean temperatures matter more here.","Tendance à une saison des pluies plus faible, mais ici les températures de l'Atlantique et de l'océan Indien comptent plus.","machine"
"regions.sahel.la_nina_note","Weak tendency toward wetter.","Légère tendance à un temps plus humide.","machine"
"regions.gulf-of-guinea.name","West African coast (Gulf of Guinea)","Côte de l'Afrique de l'Ouest (golfe de Guinée)","machine"
"regions.gulf-of-guinea.el_nino_note","No reliable rainfall signal; slightly warmer.","Pas de signal fiable pour les pluies ; un peu plus chaud.","machine"
"regions.gulf-of-guinea.la_nina_note","No reliable signal.","Pas de signal fiable.","machine"
"regions.central-africa.name","Central Africa (Congo basin)","Afrique centrale (bassin du Congo)","machine"
"regions.central-africa.el_nino_note","Weak rainfall signal; warmer than normal is common.","Signal faible pour la pluie ; des températures plus chaudes que la normale sont fréquentes.","machine"
"regions.central-africa.la_nina_note","No reliable signal.","Pas de signal fiable.","machine"
"regions.southwest-asia.name","Iran, Iraq, Afghanistan, northern Pakistan and the Arabian Peninsula","Iran, Irak, Afghanistan, nord du Pakistan et péninsule arabique","machine"
"regions.southwest-asia.el_nino_note","Winter and spring rains tend to be heavier, sometimes causing flash floods in dry areas.","Les pluies d'hiver et de printemps sont souvent plus fortes. Elles causent parfois des crues soudaines dans les zones sèches.","machine"
"regions.southwest-asia.la_nina_note","Winter rains and snow tend to be weak; drought risk rises.","Les pluies et la neige d'hiver sont souvent faibles ; le risque de sécheresse augmente.","machine"
"regions.central-asia.name","Central Asia","Asie centrale","machine"
"regions.central-asia.el_nino_note","Weak tendency toward wetter winters.","Faible tendance à des hivers plus humides.","machine"
"regions.central-asia.la_nina_note","Weak tendency toward drier winters.","Faible tendance à des hivers plus secs.","machine"
"regions.north-africa-mediterranean.name","North Africa and the Mediterranean","Afrique du Nord et Méditerranée","machine"
"regions.north-africa-mediterranean.el_nino_note","ENSO has little consistent effect here. Local forecasts matter more.","L'ENSO a peu d'effet constant ici. Les prévisions locales comptent davantage.","machine"
"regions.north-africa-mediterranean.la_nina_note","No reliable signal.","Pas de signal fiable.","machine"
"regions.europe.name","Europe","Europe","machine"
"regions.europe.el_nino_note","Any effect is weak and inconsistent. Use your national forecast.","L'effet, s'il existe, est faible et irrégulier. Utilisez la prévision de votre pays.","machine"
"regions.europe.la_nina_note","Weak, inconsistent effect.","Effet faible et irrégulier.","machine"
"regions.russia-siberia.name","Russia and Siberia","Russie et Sibérie","machine"
"regions.russia-siberia.el_nino_note","No reliable signal.","Pas de signal fiable.","machine"
"regions.russia-siberia.la_nina_note","No reliable signal.","Pas de signal fiable.","machine"
"regions.canada-arctic.name","Northern Canada and Greenland","Nord du Canada et Groenland","machine"
"regions.canada-arctic.el_nino_note","Western and central Canada usually have milder winters.","L'ouest et le centre du Canada ont d'habitude des hivers plus doux.","machine"
"regions.canada-arctic.la_nina_note","Colder winters in western Canada.","Hivers plus froids dans l'ouest du Canada.","machine"
"regions.southeast-brazil.name","Southeastern Brazil (São Paulo, Rio, Minas Gerais)","Sud-est du Brésil (São Paulo, Rio, Minas Gerais)","machine"
"regions.southeast-brazil.el_nino_note","Sits between the wet south and the dry north; rain signal is mixed, heat is more likely.","Cette zone se trouve entre le sud humide et le nord sec ; le signal pour la pluie est mitigé, la chaleur est plus probable.","machine"
"regions.southeast-brazil.la_nina_note","Mixed signal.","Signal mitigé.","machine"
"regions.mexico-north-us-southwest.name","US Southwest and northwestern Mexico","Sud-ouest des États-Unis et nord-ouest du Mexique","machine"
"regions.mexico-north-us-southwest.el_nino_note","Wetter winters across Arizona, New Mexico, Texas and northern Mexico.","Hivers plus humides en Arizona, au Nouveau-Mexique, au Texas et dans le nord du Mexique.","machine"
"regions.mexico-north-us-southwest.la_nina_note","Dry, warm winters; drought risk rises.","Hivers secs et chauds ; le risque de sécheresse augmente.","machine"
"regions.south-atlantic-uruguay.name","Uruguay and the Pampas","Uruguay et la Pampa","machine"
"regions.south-atlantic-uruguay.el_nino_note","Spring rains are usually heavy.","Les pluies de printemps sont d'habitude fortes.","machine"
"regions.south-atlantic-uruguay.la_nina_note","Drought risk is high; 2022-23 was severe.","Le risque de sécheresse est élevé ; l'épisode de 2022-2023 a été grave.","machine"
"regions.tanzania-south-mozambique-north.name","Southern Tanzania and northern Mozambique","Sud de la Tanzanie et nord du Mozambique","machine"
"regions.tanzania-south-mozambique-north.el_nino_note","On the border between wetter East Africa and drier Southern Africa; local outlooks matter.","Cette zone est à la limite entre l'Afrique de l'Est plus humide et l'Afrique australe plus sèche ; les prévisions locales comptent.","machine"
"regions.tanzania-south-mozambique-north.la_nina_note","Mixed signal.","Signal mitigé.","machine"
"regions.japan.name","Japan","Japon","machine"
"regions.japan.el_nino_note","Mild winters and cool, wet summers are somewhat more common.","Les hivers doux et les étés frais et humides sont un peu plus fréquents.","machine"
"regions.japan.la_nina_note","Cold winters and hot summers are somewhat more common.","Les hivers froids et les étés chauds sont un peu plus fréquents.","machine"
"forecast_confident","Seasonal forecasts have been reliable here in past years, so this forecast can be trusted.","Les prévisions saisonnières ont été fiables ici les années passées. On peut donc faire confiance à cette prévision.","machine"
"forecast_unreliable","Seasonal forecasts have not been reliable here in past years. Trust the pattern of past events more than this forecast.","Les prévisions saisonnières n'ont pas été fiables ici les années passées. Fiez-vous plus à ce qui s'est passé lors des épisodes passés qu'à cette prévision.","machine"
"forecast_unchecked","Forecast reliability here has not been checked yet, so weigh this forecast together with what past events did.","La fiabilité des prévisions ici n'a pas encore été vérifiée. Tenez compte de cette prévision et aussi de ce qui s'est passé lors des épisodes passés.","machine"
"disagreement_trust_forecast","That is the opposite of the usual pattern. Forecasts here have been reliable, so trust the forecast this time.","C'est le contraire de ce qui arrive d'habitude. Les prévisions ici ont été fiables. Faites donc confiance à la prévision cette fois.","machine"
"disagreement_trust_history","That is the opposite of the usual pattern. Forecasts here have not been reliable, so trust the pattern of past events.","C'est le contraire de ce qui arrive d'habitude. Les prévisions ici n'ont pas été fiables. Fiez-vous donc à ce qui s'est passé lors des épisodes passés.","machine"
"disagreement_say_both","That is the opposite of the usual pattern. Neither signal is strong enough to rely on alone, so prepare for both.","C'est le contraire de ce qui arrive d'habitude. Aucun des deux signaux n'est assez sûr pour être suivi seul. Préparez-vous aux deux cas.","machine"
"history_count","In {k} of the last {n} strong {phase} events, {season} rain here was {dir} than normal.","Lors de {k} des {n} derniers épisodes {phase} forts, la pluie de {season} ici a été {dir} que la normale.","machine"
"history_mixed","In the last {n} strong {phase} events, {season} rain here went both ways.","Lors des {n} derniers épisodes {phase} forts, la pluie de {season} ici a varié dans les deux sens.","machine"
"dir_heavier","heavier","plus forte","machine"
"dir_lighter","lighter","plus faible","machine"
"conditions_rain","Over the last three months, rain here was {pct}.","Ces trois derniers mois, la pluie ici a été {pct}.","machine"
"conditions_usdm","The US Drought Monitor currently shows {level} here.","Le US Drought Monitor montre actuellement {level} ici.","machine"
"usdm_levels","abnormally dry conditions | moderate drought | severe drought | extreme drought | exceptional drought","conditions anormalement sèches | sécheresse modérée | sécheresse sévère | sécheresse extrême | sécheresse exceptionnelle","machine"
"prov_chip","{layer}: {source}, {as_of}","{layer} : {source}, {as_of}","machine"
"layers.forecast","Forecast","Prévision","machine"
"layers.status","Event status","État de l'épisode","machine"
"layers.history","History","Historique","machine"
"layers.events","Past events","Épisodes passés","machine"
"layers.conditions","Now","Maintenant","machine"
"layers.crops","Crop calendar","Calendrier des cultures","machine"
"layers.cyclones","Cyclones","Cyclones","machine"
"forecast_skill_partial","Seasonal forecasts have been only partly reliable here, so weigh this forecast together with what past events did.","Les prévisions saisonnières n'ont été qu'en partie fiables ici. Tenez compte de cette prévision et aussi de ce qui s'est passé lors des épisodes passés.","machine"
"dir_wetter","wetter","plus humide","machine"
"dir_drier","drier","plus sèche","machine"
"farmer_planting","The {dir}-than-normal season ({season}) overlaps the main {crop} planting time here ({window}).","La saison {dir} que la normale ({season}) tombe pendant la principale période de semis de {crop} ici ({window}).","machine"
"farmer_harvest","The {dir}-than-normal season ({season}) overlaps the main {crop} harvest here ({window}).","La saison {dir} que la normale ({season}) tombe pendant la principale récolte de {crop} ici ({window}).","machine"
"cyclone_history","In strong El Niño years, about {n_en} tropical storms a year passed near here, compared with {n_neutral} in neutral years ({years}).","Lors des années de fort El Niño, environ {n_en} tempêtes tropicales par an sont passées près d'ici, contre {n_neutral} lors des années neutres ({years}).","machine"
"cyclone_wnp","In El Niño years, typhoons in the western Pacific tend to form farther east and can be stronger.","Lors des années El Niño, les typhons du Pacifique ouest se forment souvent plus à l'est et peuvent être plus forts.","machine"
"crops.maize","maize","maïs","machine"
"crops.rice","rice","riz","machine"
"crops.wheat","wheat","blé","machine"
"crops.sorghum","sorghum","sorgho","machine"
"crops.millet","millet","mil","machine"
"crops.beans","beans","haricots","machine"
"crops.cassava","cassava","manioc","machine"
"crops.potato","potato","pomme de terre","machine"
"crops.groundnut","groundnut","arachide","machine"
"crops.soybean","soybean","soja","machine"
"crops.barley","barley","orge","machine"
