key,english,translation,status
"regions.northern-south-america.el_nino_note","Weaker rains and heat raise fire and river-low-water risk across the Orinoco and Amazon basins.","Las lluvias más débiles y el calor aumentan el riesgo de incendios y de ríos con poca agua en las cuencas del Orinoco y del Amazonas.","machine"
"regions.northern-south-america.la_nina_note","Heavier rains, especially in Colombia and Venezuela.","Lluvias más fuertes, sobre todo en Colombia y Venezuela.","machine"
"regions.northeast-brazil.name","Northeast Brazil (Nordeste)","Noreste de Brasil (Nordeste)","machine"
"regions.northeast-brazil.el_nino_note","The main rainy season often fails or comes late in strong El Niño years.","En los años de El Niño fuerte, la temporada de lluvias principal muchas veces falla o llega tarde.","machine"
"regions.northeast-brazil.la_nina_note","Rainy season tends to be stronger.","La temporada de lluvias suele ser más fuerte.","machine"
"regions.southeast-south-america.name","Southeastern South America","Sureste de América del Sur","machine"
"regions.southeast-south-america.el_nino_note","Southern Brazil, Uruguay, northeastern Argentina and Paraguay usually get heavy spring and summer rain and river floods.","El sur de Brasil, Uruguay, el noreste de Argentina y Paraguay suelen tener lluvias fuertes en primavera y verano, e inundaciones de ríos.","machine"
"regions.southeast-south-america.la_nina_note","Drier spring and summer; crop stress is common.","Primavera y verano más secos. Es común que los cultivos sufran.","machine"
"regions.central-chile.name","Central Chile","Chile central","machine"
"regions.central-chile.el_nino_note","Winter storms tend to be wetter.","Las tormentas de invierno suelen ser más lluviosas.","machine"
"regions.central-chile.la_nina_note","Winter rains tend to be weak.","Las lluvias de invierno suelen ser débiles.","machine"
"regions.altiplano.name","Andean highlands (Altiplano)","Zonas altas de los Andes (Altiplano)","machine"
"regions.altiplano.el_nino_note","Summer rains tend to be weaker on the high plateau; the coast below can be wet at the same time.","Las lluvias de verano suelen ser más débiles en la meseta alta. Al mismo tiempo, la costa de abajo puede estar lluviosa.","machine"
"regions.altiplano.la_nina_note","Signal is weak and varies.","La señal es débil y cambia mucho.","machine"
"regions.central-america-dry-corridor.name","Central America and southern Mexico","América Central y sur de México","machine"
"regions.central-america-dry-corridor.el_nino_note","Rainy season starts late and the mid-summer dry spell (canícula) is longer, especially in the Dry Corridor.","La temporada de lluvias empieza tarde y el periodo seco de mediados de verano (canícula) es más largo, sobre todo en el Corredor Seco.","machine"
"regions.central-america-dry-corridor.la_nina_note","More rain and a more active Atlantic hurricane season.","Más lluvia y una temporada de huracanes del Atlántico más activa.","machine"
"regions.caribbean.name","Caribbean islands","Islas del Caribe","machine"
"regions.caribbean.el_nino_note","Drier wet season and usually fewer Atlantic hurricanes.","Temporada de lluvias más seca y, normalmente, menos huracanes en el Atlántico.","machine"
"regions.caribbean.la_nina_note","More active Atlantic hurricane season.","Temporada de huracanes del Atlántico más activa.","machine"
"regions.southern-us-north-mexico.name","Southern United States and northern Mexico","Sur de Estados Unidos y norte de México","machine"
"regions.southern-us-north-mexico.el_nino_note","A stronger jet stream steers more winter storms across California, the Southwest, Texas, the Gulf coast and the Southeast.","Una corriente en chorro más fuerte lleva más tormentas de invierno a California, el Suroeste, Texas, la costa del Golfo y el Sureste.","machine"
"regions.southern-us-north-mexico.la_nina_note","Winter tends to be dry and warm across the southern states.","El invierno suele ser seco y cálido en los estados del sur.","machine"
"regions.us-pacific-northwest.name","Pacific Northwest and western Canada","Noroeste del Pacífico y oeste de Canadá","machine"
"regions.us-pacific-northwest.el_nino_note","Milder, drier winters and less mountain snow.","Inviernos más templados y más secos, con menos nieve en las montañas.","machine"
"regions.us-pacific-northwest.la_nina_note","Cooler, wetter winters with more snow.","Inviernos más fríos y más lluviosos, con más nieve.","machine"
"regions.northern-us-southern-canada.name","Northern United States and southern Canada","Norte de Estados Unidos y sur de Canadá","machine"
"regions.northern-us-southern-canada.el_nino_note","Winters tend to be milder than usual across the northern Plains, Midwest and Great Lakes.","Los inviernos suelen ser más templados de lo normal en las Grandes Llanuras del norte, el Medio Oeste y los Grandes Lagos.","machine"
"regions.northern-us-southern-canada.la_nina_note","Colder, snowier winters in the northern tier and Ohio Valley.","Inviernos más fríos y con más nieve en la franja norte y el valle de Ohio.","machine"
"regions.alaska.name","Alaska","Alaska","machine"
"regions.alaska.el_nino_note","Winters are usually much warmer than normal.","Los inviernos suelen ser mucho más cálidos de lo normal.","machine"
"regions.alaska.la_nina_note","Colder winters.","Inviernos más fríos.","machine"
"regions.hawaii.name","Hawaii","Hawái","machine"
"regions.hawaii.el_nino_note","Wet season is often weak; drought risk rises in late winter and spring.","La temporada de lluvias suele ser débil. El riesgo de sequía sube a finales del invierno y en la primavera.","machine"
"regions.hawaii.la_nina_note","Wetter winters.","Inviernos con más lluvia.","machine"
"regions.india-monsoon.name","India, Pakistan, Nepal and Bangladesh (summer monsoon)","India, Pakistán, Nepal y Bangladés (monzón de verano)","machine"
"regions.india-monsoon.el_nino_note","The summer monsoon tends to be weaker and patchier. Not every El Niño brings drought, but the risk is clearly higher.","El monzón de verano suele ser más débil y más desigual. No todos los El Niño traen sequía, pero el riesgo es claramente mayor.","machine"
"regions.india-monsoon.la_nina_note","Monsoon tends to be stronger with more floods.","El monzón suele ser más fuerte y hay más inundaciones.","machine"
"regions.sri-lanka-south-india.name","Sri Lanka and southern India (northeast monsoon)","Sri Lanka y el sur de la India (monzón del noreste)","machine"
"regions.sri-lanka-south-india.el_nino_note","The October-December rains tend to be heavier.","Las lluvias de oct. a dic. suelen ser más fuertes.","machine"
"regions.sri-lanka-south-india.la_nina_note","Weak signal.","Señal débil.","machine"
"regions.maritime-continent.name","Indonesia, Malaysia, Singapore, Brunei and Timor-Leste","Indonesia, Malasia, Singapur, Brunéi y Timor-Leste","machine"
"regions.maritime-continent.el_nino_note","The dry season is longer and harsher and the rainy season starts late. Forest and peat fires and smoke haze were severe in 1997 and 2015.","La temporada seca es más larga y más dura, y la temporada de lluvias empieza tarde. En 1997 y 2015 hubo muchos incendios de bosque y de turba, y mucho humo.","machine"
"regions.maritime-continent.la_nina_note","Wetter dry season and heavier rainy season.","Temporada seca con más lluvia y temporada de lluvias más fuerte.","machine"
"regions.philippines.name","Philippines","Filipinas","machine"
"regions.philippines.el_nino_note","Rain falls below normal from late in the year through the following dry season. Typhoons tend to form farther east and can be stronger.","Llueve menos de lo normal desde el final del año hasta la temporada seca siguiente. Los tifones suelen formarse más al este y pueden ser más fuertes.","machine"
"regions.philippines.la_nina_note","Wetter, with more typhoons crossing the islands.","Más lluvia, con más tifones que cruzan las islas.","machine"
"regions.mainland-southeast-asia.name","Vietnam, Thailand, Cambodia, Laos and Myanmar","Vietnam, Tailandia, Camboya, Laos y Myanmar","machine"
"regions.mainland-southeast-asia.el_nino_note","Hotter, drier dry season; late monsoon onset; low Mekong flows and salt intrusion in the delta.","Temporada seca más calurosa y con menos lluvia. El monzón empieza tarde. El río Mekong baja de caudal y entra agua salada en el delta.","machine"
"regions.mainland-southeast-asia.la_nina_note","Wetter monsoon and more floods.","Monzón con más lluvia y más inundaciones.","machine"
"regions.southern-china.name","Southern China and the Yangtze basin","Sur de China y cuenca del río Yangtsé","machine"
"regions.southern-china.el_nino_note","Wetter winter and spring, and the summer after a strong El Niño often brings Yangtze flooding (1998, 2016).","Invierno y primavera con más lluvia. El verano después de un El Niño fuerte suele traer inundaciones en el Yangtsé (1998, 2016).","machine"
"regions.southern-china.la_nina_note","Colder, drier winters; signal is variable.","Inviernos más fríos y con menos lluvia. La señal es variable.","machine"
"regions.northern-china-korea-japan.name","Northern China, Korea and Japan","Norte de China, Corea y Japón","machine"
"regions.northern-china-korea-japan.el_nino_note","Winters lean mild; summer signal is weak and mixed.","Los inviernos tienden a ser templados. La señal del verano es débil y mixta.","machine"
"regions.northern-china-korea-japan.la_nina_note","Winters lean cold.","Los inviernos tienden a ser fríos.","machine"
"regions.png-melanesia.name","Papua New Guinea, Solomon Islands and Vanuatu","Papúa Nueva Guinea, Islas Salomón y Vanuatu","machine"
"regions.png-melanesia.el_nino_note","Long dry spells; highland frost and crop loss in PNG in 1997 and 2015.","Periodos secos largos. En 1997 y 2015 hubo heladas en las tierras altas de Papúa Nueva Guinea y se perdieron cultivos.","machine"
"regions.png-melanesia.la_nina_note","Wetter, with cyclones more likely to the west.","Más lluvia. Es más probable que haya ciclones hacia el oeste.","machine"
"regions.central-pacific-islands.name","Kiribati, Tuvalu, Nauru and the Marshall Islands","Kiribati, Tuvalu, Nauru e Islas Marshall","machine"
"regions.central-pacific-islands.el_nino_note","Rain moves toward the central Pacific; equatorial atolls become much wetter, with higher sea levels in some areas.","La lluvia se desplaza hacia el Pacífico central. Los atolones cerca del ecuador reciben mucha más lluvia. En algunas zonas el nivel del mar sube.","machine"
"regions.central-pacific-islands.la_nina_note","Severe drought on equatorial atolls.","Sequía grave en los atolones cerca del ecuador.","machine"
"regions.southwest-pacific-islands.name","Fiji, Tonga, Samoa, Cook Islands and New Caledonia","Fiyi, Tonga, Samoa, Islas Cook y Nueva Caledonia","machine"
"regions.southwest-pacific-islands.el_nino_note","The main rain band shifts northeast, so Fiji, Tonga and New Caledonia tend to be drier. Cyclones can reach farther east than usual.","La banda principal de lluvia se mueve hacia el noreste. Por eso Fiyi, Tonga y Nueva Caledonia suelen tener menos lluvia. Los ciclones pueden llegar más al este de lo normal.","machine"
"regions.southwest-pacific-islands.la_nina_note","Wetter wet season.","Temporada de lluvias con más lluvia.","machine"
"regions.eastern-australia.name","Eastern and northern Australia","Este y norte de Australia","machine"
"regions.eastern-australia.el_nino_note","Winter and spring rain is usually well below normal, with more heatwaves and bushfire risk; the northern wet season starts later.","La lluvia de invierno y primavera suele estar muy por debajo de lo normal. Hay más olas de calor y más riesgo de incendios de matorral. En el norte, la temporada de lluvias empieza más tarde.","machine"
"regions.eastern-australia.la_nina_note","Wetter, with more floods and more tropical cyclones.","Más lluvia, con más inundaciones y más ciclones tropicales.","machine"
"regions.southwest-australia.name","Southwestern and southern Australia","Suroeste y sur de Australia","machine"
"regions.southwest-australia.el_nino_note","Signal is weaker than in the east.","La señal es más débil que en el este.","machine"
"regions.southwest-australia.la_nina_note","Weak signal.","Señal débil.","machine"
"regions.new-zealand.name","New Zealand","Nueva Zelanda","machine"
"regions.new-zealand.el_nino_note","Stronger westerly winds: drier in the northeast, wetter in the southwest, cooler overall.","Vientos del oeste más fuertes: menos lluvia en el noreste, más lluvia en el suroeste y temperaturas más frescas en general.","machine"
"regions.new-zealand.la_nina_note","More northeasterly winds bring rain to the north and east.","Hay más vientos del noreste, que traen lluvia al norte y al este.","machine"
"regions.east-africa-short-rains.name","Kenya, Somalia, southern Ethiopia, Uganda and northern Tanzania","Kenia, Somalia, el sur de Etiopía, Uganda y el norte de Tanzania","machine"
"regions.east-africa-short-rains.el_nino_note","The October-December short rains are usually heavy, with flooding along rivers and in low areas. 1997 and 2023 saw severe floods.","Las lluvias cortas de oct. a dic. suelen ser fuertes. Hay inundaciones junto a los ríos y en las zonas bajas. En 1997 y 2023 hubo inundaciones graves.","machine"
"regions.east-africa-short-rains.la_nina_note","Short rains fail more often; repeated La Niña years led to the 2020-23 Horn of Africa drought.","Las lluvias cortas fallan con más frecuencia. Varios años seguidos de La Niña causaron la sequía del Cuerno de África de 2020 a 2023.","machine"
"regions.ethiopia-sudan-summer.name","Ethiopian highlands, Eritrea and Sudan (summer rains)","Tierras altas de Etiopía, Eritrea y Sudán (lluvias de verano)","machine"
"regions.ethiopia-sudan-summer.el_nino_note","The main kiremt rains tend to be weaker; 2015 brought a severe drought in Ethiopia.","Las lluvias principales, llamadas kiremt, suelen ser más débiles. En 2015 hubo una sequía grave en Etiopía.","machine"
"regions.ethiopia-sudan-summer.la_nina_note","Weak tendency toward wetter summers.","Tendencia débil a veranos con más lluvia.","machine"
"regions.southern-africa.name","Southern Africa","África austral","machine"
"regions.southern-africa.el_nino_note","Summer rains are usually below normal with hot spells; maize harvests failed widely in 1992, 2016 and 2024.","Las lluvias de verano suelen estar por debajo de lo normal y hay periodos de calor. En 1992, 2016 y 2024 se perdieron muchas cosechas de maíz.","machine"
"regions.southern-africa.la_nina_note","Wetter summers with more floods.","Veranos con más lluvia y más inundaciones.","machine"
"regions.madagascar.name","Madagascar","Madagascar","machine"
"regions.madagascar.el_nino_note","The south and west tend to be drier; cyclone activity shifts.","El sur y el oeste suelen tener menos lluvia. La zona con ciclones cambia de lugar.","machine"
"regions.madagascar.la_nina_note","Weak tendency toward wetter.","Tendencia débil a más lluvia.","machine"
"regions.sahel.name","The Sahel and northern Nigeria","El Sahel y el norte de Nigeria","machine"
"regions.sahel.el_nino_note","Tendency toward a weaker rainy season, but Atlantic and Indian Ocean temperatures matter more here.","Tendencia a una temporada de lluvias más débil. Pero aquí importan más las temperaturas del océano Atlántico y del océano Índico.","machine"
"regions.sahel.la_nina_note","Weak tendency toward wetter.","Tendencia débil a más lluvia.","machine"
"regions.gulf-of-guinea.name","West African coast (Gulf of Guinea)","Costa de África Occidental (golfo de Guinea)","machine"
"regions.gulf-of-guinea.el_nino_note","No reliable rainfall signal; slightly warmer.","No hay una señal confiable para la lluvia. Hace un poco más de calor.","machine"
"regions.gulf-of-guinea.la_nina_note","No reliable signal.","No hay una señal confiable.","machine"
"regions.central-africa.name","Central Africa (Congo basin)","África Central (cuenca del Congo)","machine"
"regions.central-africa.el_nino_note","Weak rainfall signal; warmer than normal is common.","La señal de lluvia es débil; es común que haga más calor de lo normal.","machine"
"regions.central-africa.la_nina_note","No reliable signal.","No hay una señal confiable.","machine"
"regions.southwest-asia.name","Iran, Iraq, Afghanistan, northern Pakistan and the Arabian Peninsula","Irán, Irak, Afganistán, el norte de Pakistán y la Península Arábiga","machine"
"regions.southwest-asia.el_nino_note","Winter and spring rains tend to be heavier, sometimes causing flash floods in dry areas.","Las lluvias de invierno y primavera suelen ser más fuertes. A veces causan inundaciones repentinas en zonas secas.","machine"
"regions.southwest-asia.la_nina_note","Winter rains and snow tend to be weak; drought risk rises.","Las lluvias y la nieve de invierno suelen ser escasas; sube el riesgo de sequía.","machine"
"regions.central-asia.name","Central Asia","Asia Central","machine"
"regions.central-asia.el_nino_note","Weak tendency toward wetter winters.","Hay una tendencia débil a inviernos más lluviosos.","machine"
"regions.central-asia.la_nina_note","Weak tendency toward drier winters.","Hay una tendencia débil a inviernos más secos.","machine"
"regions.north-africa-mediterranean.name","North Africa and the Mediterranean","Norte de África y el Mediterráneo","machine"
"regions.north-africa-mediterranean.el_nino_note","ENSO has little consistent effect here. Local forecasts matter more.","El ENSO tiene poco efecto constante aquí. Los pronósticos locales importan más.","machine"
"regions.north-africa-mediterranean.la_nina_note","No reliable signal.","No hay una señal confiable.","machine"
"regions.europe.name","Europe","Europa","machine"
"regions.europe.el_nino_note","Any effect is weak and inconsistent. Use your national forecast.","Cualquier efecto es débil e irregular. Use el pronóstico de su país.","machine"
"regions.europe.la_nina_note","Weak, inconsistent effect.","Efecto débil e irregular.","machine"
"regions.russia-siberia.name","Russia and Siberia","Rusia y Siberia","machine"
"regions.russia-siberia.el_nino_note","No reliable signal.","No hay una señal confiable.","machine"
"regions.russia-siberia.la_nina_note","No reliable signal.","No hay una señal confiable.","machine"
"regions.canada-arctic.name","Northern Canada and Greenland","Norte de Canadá y Groenlandia","machine"
"regions.canada-arctic.el_nino_note","Western and central Canada usually have milder winters.","El oeste y el centro de Canadá suelen tener inviernos menos fríos.","machine"
"regions.canada-arctic.la_nina_note","Colder winters in western Canada.","Inviernos más fríos en el oeste de Canadá.","machine"
"regions.southeast-brazil.name","Southeastern Brazil (São Paulo, Rio, Minas Gerais)","Sudeste de Brasil (São Paulo, Río, Minas Gerais)","machine"
"regions.southeast-brazil.el_nino_note","Sits between the wet south and the dry north; rain signal is mixed, heat is more likely.","Está entre el sur lluvioso y el norte seco; la señal de lluvia es mixta y es más probable que haga calor.","machine"
"regions.southeast-brazil.la_nina_note","Mixed signal.","Señal mixta.","machine"
"regions.mexico-north-us-southwest.name","US Southwest and northwestern Mexico","Suroeste de Estados Unidos y noroeste de México","machine"
"regions.mexico-north-us-southwest.el_nino_note","Wetter winters across Arizona, New Mexico, Texas and northern Mexico.","Inviernos más lluviosos en Arizona, Nuevo México, Texas y el norte de México.","machine"
"regions.mexico-north-us-southwest.la_nina_note","Dry, warm winters; drought risk rises.","Inviernos secos y cálidos; sube el riesgo de sequía.","machine"
"regions.south-atlantic-uruguay.name","Uruguay and the Pampas","Uruguay y la Pampa","machine"
"regions.south-atlantic-uruguay.el_nino_note","Spring rains are usually heavy.","Las lluvias de primavera suelen ser fuertes.","machine"
"regions.south-atlantic-uruguay.la_nina_note","Drought risk is high; 2022-23 was severe.","El riesgo de sequía es alto; la de 2022-23 fue grave.","machine"
"regions.tanzania-south-mozambique-north.name","Southern Tanzania and northern Mozambique","Sur de Tanzania y norte de Mozambique","machine"
"regions.tanzania-south-mozambique-north.el_nino_note","On the border between wetter East Africa and drier Southern Africa; local outlooks matter.","Está en el límite entre África oriental, más lluviosa, y África austral, más seca; los pronósticos locales importan.","machine"
"regions.tanzania-south-mozambique-north.la_nina_note","Mixed signal.","Señal mixta.","machine"
"regions.japan.name","Japan","Japón","machine"
"regions.japan.el_nino_note","Mild winters and cool, wet summers are somewhat more common.","Los inviernos suaves y los veranos frescos y lluviosos son algo más comunes.","machine"
"regions.japan.la_nina_note","Cold winters and hot summers are somewhat more common.","Los inviernos fríos y los veranos calurosos son algo más comunes.","machine"
"forecast_confident","Seasonal forecasts have been reliable here in past years, so this forecast can be trusted.","Los pronósticos por temporada han sido confiables aquí en años pasados, así que se puede confiar en este pronóstico.","machine"
"forecast_unreliable","Seasonal forecasts have not been reliable here in past years. Trust the pattern of past events more than this forecast.","Los pronósticos por temporada no han sido confiables aquí en años pasados. Confíe más en el patrón de los eventos pasados que en este pronóstico.","machine"
"forecast_unchecked","Forecast reliability here has not been checked yet, so weigh this forecast together with what past events did.","Todavía no se ha comprobado si los pronósticos son confiables aquí, así que considere este pronóstico junto con lo que pasó en los eventos pasados.","machine"
"disagreement_trust_forecast","That is the opposite of the usual pattern. Forecasts here have been reliable, so trust the forecast this time.","Eso es lo contrario del patrón habitual. Los pronósticos aquí han sido confiables, así que confíe en el pronóstico esta vez.","machine"
"disagreement_trust_history","That is the opposite of the usual pattern. Forecasts here have not been reliable, so trust the pattern of past events.","Eso es lo contrario del patrón habitual. Los pronósticos aquí no han sido confiables, así que confíe en el patrón de los eventos pasados.","machine"
"disagreement_say_both","That is the opposite of the usual pattern. Neither signal is strong enough to rely on alone, so prepare for both.","Eso es lo contrario del patrón habitual. Ninguna de las dos señales es lo bastante fuerte para confiar solo en ella, así que prepárese para las dos.","machine"
"history_count","In {k} of the last {n} strong {phase} events, {season} rain here was {dir} than normal.","En {k} de los últimos {n} eventos fuertes de {phase}, la lluvia de {season} aquí fue {dir} que lo normal.","machine"
"history_mixed","In the last {n} strong {phase} events, {season} rain here went both ways.","En los últimos {n} eventos fuertes de {phase}, la lluvia de {season} aquí varió en los dos sentidos.","machine"
"dir_heavier","heavier","más abundante","machine"
"dir_lighter","lighter","más escasa","machine"
"conditions_rain","Over the last three months, rain here was {pct}.","En los últimos tres meses, la lluvia aquí fue {pct}.","machine"
"conditions_usdm","The US Drought Monitor currently shows {level} here.","El Monitor de Sequía de Estados Unidos muestra ahora {level} aquí.","machine"
"usdm_levels","abnormally dry conditions | moderate drought | severe drought | extreme drought | exceptional drought","condiciones anormalmente secas | sequía moderada | sequía severa | sequía extrema | sequía excepcional","machine"
"prov_chip","{layer}: {source}, {as_of}","{layer}: {source}, {as_of}","machine"
"layers.forecast","Forecast","Pronóstico","machine"
"layers.status","Event status","Estado del evento","machine"
"layers.history","History","Historial","machine"
"layers.events","Past events","Eventos pasados","machine"
"layers.conditions","Now","Ahora","machine"
"layers.crops","Crop calendar","Calendario de cultivos","machine"
"layers.cyclones","Cyclones","Ciclones","machine"
"forecast_skill_partial","Seasonal forecasts have been only partly reliable here, so weigh this forecast together with what past events did.","Los pronósticos por temporada solo han sido confiables en parte aquí, así que considere este pronóstico junto con lo que pasó en los eventos pasados.","machine"
"dir_wetter","wetter","más lluviosa","machine"
"dir_drier","drier","más seca","machine"
"farmer_planting","The {dir}-than-normal season ({season}) overlaps the main {crop} planting time here ({window}).","La temporada {dir} que lo normal ({season}) coincide con la época principal de siembra de {crop} aquí ({window}).","machine"
"farmer_harvest","The {dir}-than-normal season ({season}) overlaps the main {crop} harvest here ({window}).","La temporada {dir} que lo normal ({season}) coincide con la cosecha principal de {crop} aquí ({window}).","machine"
"cyclone_history","In strong El Niño years, about {n_en} tropical storms a year passed near here, compared with {n_neutral} in neutral years ({years}).","En los años de El Niño fuerte, unas {n_en} tormentas tropicales al año pasaron cerca de aquí, en comparación con {n_neutral} en los años neutrales ({years}).","machine"
"cyclone_wnp","In El Niño years, typhoons in the western Pacific tend to form farther east and can be stronger.","En los años de El Niño, los tifones del Pacífico occidental suelen formarse más al este y pueden ser más fuertes.","machine"
"crops.maize","maize","maíz","machine"
"crops.rice","rice","arroz","machine"
"crops.wheat","wheat","trigo","machine"
"crops.sorghum","sorghum","sorgo","machine"
"crops.millet","millet","mijo","machine"
"crops.beans","beans","frijol","machine"
"crops.cassava","cassava","yuca","machine"
"crops.potato","potato","papa","machine"
"crops.groundnut","groundnut","maní","machine"
"crops.soybean","soybean","soya","machine"
"crops.barley","barley","cebada","machine"
