key,english,translation,status
"steps.rvf-animals.text","Report sudden animal deaths or abortions to a vet, and avoid handling sick animals.","እንስሳት በድንገት ሲሞቱ ወይም ሲያስወርዱ ለእንስሳት ሐኪም ያሳውቁ፤ የታመሙ እንስሳትን በእጅ ከመንካት ይቆጠቡ።","machine"
"steps.rvf-animals.why","Rift Valley fever spreads to people from sick livestock after floods.","የሪፍት ቫሊ ትኩሳት ከጎርፍ በኋላ ከታመሙ የቤት እንስሳት ወደ ሰው ይተላለፋል።","machine"
"steps.crop-mulch.text","Mulch fields to hold soil moisture.","አፈሩ እርጥበት እንዲይዝ እርሻውን በደረቅ ሣር ወይም በቅጠል ይሸፍኑ።","machine"
"steps.crop-mulch.why","Mulch can keep soil moist for an extra week or two.","እንዲህ ያለ ሽፋን አፈሩ ለተጨማሪ አንድ ወይም ሁለት ሳምንት እርጥብ እንዲሆን ያደርጋል።","machine"
"steps.cropfail-diversify.text","Plant a mix of crops, including some that need less water.","የተለያዩ ሰብሎችን ይዝሩ፤ ከእነሱ መካከል ትንሽ ውሃ የሚፈልጉ ይኑሩ።","machine"
"steps.cropfail-diversify.why","One failed crop hurts less when others survive.","ሌሎቹ ሰብሎች ከጸኑ አንድ ሰብል መጥፋቱ ብዙ አይጎዳም።","machine"
"steps.cropfail-insurance.text","Ask about crop insurance or a farmer group support scheme before planting.","ከመዝራትዎ በፊት ስለ ሰብል መድን ወይም ስለ አርሶ አደሮች ማኅበር የድጋፍ መርሃ ግብር ይጠይቁ።","machine"
"steps.cropfail-insurance.why","Most schemes close their sign-up before the season starts.","አብዛኞቹ መርሃ ግብሮች ወቅቱ ከመጀመሩ በፊት ምዝገባን ይዘጋሉ።","machine"
"steps.food-network.text","Find out which local groups give food or cash support and how to register.","በአካባቢዎ የምግብ ወይም የገንዘብ ድጋፍ የሚሰጡ ቡድኖች እነማን እንደሆኑና እንዴት እንደሚመዘገቡ ይወቁ።","machine"
"steps.food-network.why","Registering early avoids queues when help arrives.","ቀድሞ መመዝገብ ድጋፍ ሲመጣ ወረፋ እንዳይኖር ይረዳል።","machine"
"steps.hurr-kit.text","Prepare a hurricane kit: water, food, torch, radio, medicines, documents.","ለሁሪኬን የሚሆን ቁሳቁስ ያዘጋጁ፦ ውሃ፣ ምግብ፣ ባትሪ፣ ሬዲዮ፣ መድኃኒት፣ ሰነዶች።","machine"
"steps.hurr-kit.why","Shops and power may be out for days after a storm.","ከማዕበሉ በኋላ ሱቆችና የኤሌክትሪክ አገልግሎት ለብዙ ቀናት ላይኖሩ ይችላሉ።","machine"
"steps.hurr-shelter.text","Know your nearest shelter and how you will get there.","የቅርብዎን መጠለያና እዚያ እንዴት እንደሚደርሱ ይወቁ።","machine"
"steps.hurr-shelter.why","Shelters fill fast once a warning is issued.","ማስጠንቀቂያ ከወጣ በኋላ መጠለያዎች በፍጥነት ይሞላሉ።","machine"
"steps.typh-kit.text","Prepare a typhoon kit: water, food, torch, radio, medicines, documents.","ለታይፉን የሚሆን ቁሳቁስ ያዘጋጁ፦ ውሃ፣ ምግብ፣ ባትሪ፣ ሬዲዮ፣ መድኃኒት፣ ሰነዶች።","machine"
"steps.typh-kit.why","Shops and power may be out for days after a storm.","ከማዕበሉ በኋላ ሱቆችና የኤሌክትሪክ አገልግሎት ለብዙ ቀናት ላይኖሩ ይችላሉ።","machine"
"steps.typh-boats.text","Fishers: agree a safe harbour plan and follow no-sail warnings.","አሳ አጥማጆች፦ ደኅንነቱ ወደተጠበቀ ወደብ የመግባት እቅድ ይስማሙ፤ ወደ ባሕር አትውጡ የሚሉ ማስጠንቀቂያዎችን ይከተሉ።","machine"
"steps.typh-boats.why","Most typhoon deaths at sea are boats caught out.","በታይፉን ጊዜ በባሕር ላይ የሚደርሰው አብዛኛው ሞት ማዕበሉ ሲመጣ ውጭ በቀሩ ጀልባዎች ላይ ነው።","machine"
"steps.cyc-kit.text","Prepare a cyclone kit: water, food, torch, radio, medicines, documents.","ለሳይክሎን የሚሆን ቁሳቁስ ያዘጋጁ፦ ውሃ፣ ምግብ፣ ባትሪ፣ ሬዲዮ፣ መድኃኒት፣ ሰነዶች።","machine"
"steps.cyc-kit.why","Shops and power may be out for days after a storm.","ከማዕበሉ በኋላ ሱቆችና የኤሌክትሪክ አገልግሎት ለብዙ ቀናት ላይኖሩ ይችላሉ።","machine"
"steps.cyc-roof.text","Tie down or repair loose roofing before the season.","ወቅቱ ከመድረሱ በፊት የላላውን ጣሪያ ያስሩ ወይም ይጠግኑ።","machine"
"steps.cyc-roof.why","Loose roof sheets are the main cause of cyclone damage and injury.","የላላ የጣሪያ ቆርቆሮ በሳይክሎን ጊዜ ለሚደርሰው ጉዳትና ለአካል መጎዳት ዋና ምክንያት ነው።","machine"
"steps.cycmoz-plan.text","Know your evacuation route and shelter before the cyclone season.","የሳይክሎን ወቅት ከመድረሱ በፊት የመውጫ መንገድዎንና መጠለያዎን ይወቁ።","machine"
"steps.cycmoz-plan.why","Cyclones in the Mozambique Channel bring floods far inland.","በሞዛምቢክ ወሽመጥ የሚነሱ ሳይክሎኖች እስከ ሩቅ ውስጠኛው መሬት ድረስ ጎርፍ ያመጣሉ።","machine"
"steps.cycshift-plan.text","Prepare for cyclones even if your island is rarely hit.","ደሴትዎ አልፎ አልፎ ብቻ የምትመታ ብትሆንም ለሳይክሎን ይዘጋጁ።","machine"
"steps.cycshift-plan.why","During El Niño, cyclones form and travel farther east than usual.","በEl Niño ጊዜ ሳይክሎኖች ከተለመደው በላይ ወደ ምሥራቅ ርቀው ይፈጠራሉ፤ ይጓዛሉም።","machine"
"steps.storm-trees.text","Trim weak branches and secure loose items outdoors.","ደካማ ቅርንጫፎችን ይከርክሙ፤ ከቤት ውጭ የተበታተኑ ነገሮችን ያስሩ።","machine"
"steps.storm-trees.why","Falling branches cause most storm damage to homes.","በአውሎ ነፋስ ጊዜ በቤቶች ላይ የሚደርሰው አብዛኛው ጉዳት የሚመጣው በሚወድቁ ቅርንጫፎች ነው።","machine"
"steps.seas-move.text","Move valuables and sleeping areas away from the shoreline during king tides.","ከፍተኛ የባህር ማዕበል በሚኖርበት ጊዜ ውድ ንብረትዎንና የመኝታ ቦታዎን ከባህር ዳርቻ ያርቁ።","machine"
"steps.seas-move.why","Sea level is higher than normal on Pacific atolls during El Niño.","በEl Niño ጊዜ በፓስፊክ ዝቅተኛ ደሴቶች ላይ የባህር ወለል ከተለመደው ከፍ ይላል።","machine"
"steps.salt-store.text","Store fresh water before the dry season; test wells for salt.","ደረቅ ወቅት ከመግባቱ በፊት ንጹህ ውሃ ያከማቹ፤ የጉድጓድ ውሃ ጨው እንዳለበት ያስመርምሩ።","machine"
"steps.salt-store.why","Low river flow lets sea water push into wells and canals.","የወንዝ ፍሰት ሲቀንስ የባህር ውሃ ወደ ጉድጓዶችና ወደ ቦዮች ይገባል።","machine"
"steps.frost-cover.text","Cover seedlings at night and keep seed for replanting.","በሌሊት ችግኞችን ይሸፍኑ፤ እንደገና ለመዝራት ዘር ያስቀምጡ።","machine"
"steps.frost-cover.why","Highland frost during dry spells can kill a whole crop overnight.","በደረቅ ጊዜ በደጋ ላይ የሚወርድ ውርጭ በአንድ ሌሊት ሰብሉን በሙሉ ሊያጠፋ ይችላል።","machine"
"steps.snow-water.text","Expect lower rivers next summer; plan irrigation and water use early.","በሚቀጥለው በጋ ወንዞች እንደሚቀንሱ ይጠብቁ፤ ለመስኖና ለውሃ አጠቃቀም ቀድመው ያቅዱ።","machine"
"steps.snow-water.why","Less winter snow means less water later in the year.","በክረምት የሚወርደው በረዶ ሲያንስ በዓመቱ ቀጣይ ወራት ውሃ ያንሳል።","machine"
"steps.snow-kit.text","Keep extra food, heating fuel and medicines in case roads close.","መንገዶች ቢዘጉ በሚል ተጨማሪ ምግብ፣ የማሞቂያ ነዳጅና መድኃኒት ያከማቹ።","machine"
"steps.snow-kit.why","Heavy snow can cut off towns for days.","ከባድ በረዶ ወደ ከተሞች የሚወስዱ መንገዶችን ለቀናት ሊዘጋ ይችላል።","machine"
"steps.cold-heat.text","Check heating, insulation and warm clothing before winter.","ክረምት ከመግባቱ በፊት ማሞቂያውን፣ የቤቱን የብርድ መከላከያና ሞቅ ያለ ልብስ ያረጋግጡ።","machine"
"steps.cold-heat.why","Cold snaps hit older people and babies hardest.","ድንገተኛ ብርድ በአረጋውያንና በሕፃናት ላይ ከሁሉ የበለጠ ጉዳት ያደርሳል።","machine"
"steps.spring-melt.text","Expect higher rivers in spring when heavy snow melts.","ከባድ በረዶ ሲቀልጥ በጸደይ ወንዞች እንደሚሞሉ ይጠብቁ።","machine"
"steps.spring-melt.why","A snowy winter often means spring floods.","በክረምት ብዙ በረዶ ከወረደ ብዙ ጊዜ በጸደይ ጎርፍ ይከሰታል።","machine"
"steps.mild-pests.text","Watch for more pests and mould; a mild winter kills fewer of them.","የተባይና የሻጋታ መጨመርን ይከታተሉ፤ ብርድ ያልበረታበት ክረምት ጥቂቶቹን ብቻ ነው የሚገድለው።","machine"
"steps.mild-pests.why","Cold normally keeps pests and disease in check.","ብርድ በተለምዶ ተባዮችንና በሽታዎችን ይቆጣጠራል።","machine"
"steps.cool-crop.text","Choose crop varieties that ripen in a cooler, wetter summer.","በቀዝቃዛና እርጥብ በጋ ወቅት የሚደርሱ የሰብል ዝርያዎችን ይምረጡ።","machine"
"steps.cool-crop.why","Cool summers delay ripening and increase crop disease.","ቀዝቃዛ በጋ ሰብል እንዲዘገይ ያደርጋል፤ የሰብል በሽታንም ይጨምራል።","machine"
"steps.always-official.text","Follow your national weather service for warnings; this briefing is a seasonal outlook, not a warning.","ለማስጠንቀቂያ የአገርዎን የአየር ሁኔታ አገልግሎት ይከታተሉ፤ ይህ መግለጫ የወቅቱ ትንበያ እንጂ ማስጠንቀቂያ አይደለም።","machine"
"steps.always-official.why","Only official services issue alerts for specific days and places.","ለተወሰኑ ቀናትና ቦታዎች ማስጠንቀቂያ የሚሰጡት ኦፊሴላዊ አገልግሎቶች ብቻ ናቸው።","machine"
"steps.always-share.text","Tell one neighbour what this season may bring.","ይህ ወቅት ምን ሊያመጣ እንደሚችል ለአንድ ጎረቤትዎ ይንገሩ።","machine"
"steps.always-share.why","Communities that talk about risk early prepare better.","ስለ አደጋ ቀድመው የሚነጋገሩ ማኅበረሰቦች በተሻለ ሁኔታ ይዘጋጃሉ።","machine"
"regions.peru-ecuador-coast.name","Coastal Peru and Ecuador","የፔሩና የኢኳዶር የባህር ዳርቻ","machine"
"regions.peru-ecuador-coast.el_nino_note","Warm coastal water brings heavy rain to a normally dry coast. 1982-83, 1997-98 and 2017 brought severe floods.","ሞቃት የባህር ዳርቻ ውሃ በተለምዶ ደረቅ ወደሆነው ዳርቻ ከባድ ዝናብ ያመጣል። በ1982-83፣ በ1997-98 እና በ2017 ከባድ ጎርፍ ደርሷል።","machine"
"regions.peru-ecuador-coast.la_nina_note","Cooler sea and drier coast.","ባህሩ ይቀዘቅዛል፤ የባህር ዳርቻውም ይደርቃል።","machine"
"regions.northern-south-america.name","Northern South America and the Amazon","ሰሜናዊ ደቡብ አሜሪካና የአማዞን አካባቢ","machine"
"regions.northern-south-america.el_nino_note","Weaker rains and heat raise fire and river-low-water risk across the Orinoco and Amazon basins.","ዝናቡ ይቀንሳል፤ ሙቀትም ይጨምራል። ይህም በኦሪኖኮና በአማዞን ተፋሰሶች የእሳት አደጋንና የወንዞች ውሃ የመቀነስ አደጋን ይጨምራል።","machine"
"regions.northern-south-america.la_nina_note","Heavier rains, especially in Colombia and Venezuela.","ከባድ ዝናብ ይኖራል፤ በተለይ በኮሎምቢያና በቬንዙዌላ።","machine"
"regions.northeast-brazil.name","Northeast Brazil (Nordeste)","ሰሜን ምሥራቅ ብራዚል (ኖርዴስቴ)","machine"
"regions.northeast-brazil.el_nino_note","The main rainy season often fails or comes late in strong El Niño years.","ኃይለኛ El Niño በሚኖርባቸው ዓመታት ዋናው የዝናብ ወቅት ብዙ ጊዜ ይቀራል ወይም ዘግይቶ ይመጣል።","machine"
"regions.northeast-brazil.la_nina_note","Rainy season tends to be stronger.","የዝናብ ወቅቱ የመጠናከር አዝማሚያ አለው።","machine"
"regions.southeast-south-america.name","Southeastern South America","ደቡብ ምሥራቅ ደቡብ አሜሪካ","machine"
"regions.southeast-south-america.el_nino_note","Southern Brazil, Uruguay, northeastern Argentina and Paraguay usually get heavy spring and summer rain and river floods.","ደቡብ ብራዚል፣ ኡራጓይ፣ ሰሜን ምሥራቅ አርጀንቲናና ፓራጓይ በጸደይና በበጋ ብዙ ጊዜ ከባድ ዝናብና የወንዝ ጎርፍ ያገኛሉ።","machine"
"regions.southeast-south-america.la_nina_note","Drier spring and summer; crop stress is common.","ጸደዩና በጋው ይደርቃሉ፤ ሰብል በውሃ እጥረት መጎዳት የተለመደ ነው።","machine"
"regions.central-chile.name","Central Chile","መካከለኛው ቺሊ","machine"
"regions.central-chile.el_nino_note","Winter storms tend to be wetter.","የክረምት አውሎ ነፋሶች ተጨማሪ ዝናብ የማምጣት አዝማሚያ አላቸው።","machine"
"regions.central-chile.la_nina_note","Winter rains tend to be weak.","የክረምት ዝናብ የመቀነስ አዝማሚያ አለው።","machine"
"regions.altiplano.name","Andean highlands (Altiplano)","የአንዲስ ደጋማ ቦታዎች (አልቲፕላኖ)","machine"
"regions.altiplano.el_nino_note","Summer rains tend to be weaker on the high plateau; the coast below can be wet at the same time.","በከፍተኛው ደጋ ላይ የበጋ ዝናብ የመቀነስ አዝማሚያ አለው፤ በዚያው ጊዜ ከታች ያለው የባህር ዳርቻ እርጥብ ሊሆን ይችላል።","machine"
"regions.altiplano.la_nina_note","Signal is weak and varies.","ምልክቱ ደካማ ነው፤ እንዲሁም ይለያያል።","machine"
"regions.central-america-dry-corridor.name","Central America and southern Mexico","መካከለኛው አሜሪካና ደቡብ ሜክሲኮ","machine"
"regions.central-america-dry-corridor.el_nino_note","Rainy season starts late and the mid-summer dry spell (canícula) is longer, especially in the Dry Corridor.","የዝናብ ወቅቱ ዘግይቶ ይጀምራል፤ በበጋ መሃል የሚመጣው ደረቅ ጊዜ (ካኒኩላ) ይረዝማል፤ በተለይ ደረቁ ኮሪደር በሚባለው አካባቢ።","machine"
"regions.central-america-dry-corridor.la_nina_note","More rain and a more active Atlantic hurricane season.","ተጨማሪ ዝናብ ይኖራል፤ የአትላንቲክ የሃሪኬን ወቅትም የበለጠ ንቁ ይሆናል።","machine"
"regions.caribbean.name","Caribbean islands","የካሪቢያን ደሴቶች","machine"
"regions.caribbean.el_nino_note","Drier wet season and usually fewer Atlantic hurricanes.","የዝናብ ወቅቱ ይደርቃል፤ በአትላንቲክም ብዙ ጊዜ ጥቂት ሃሪኬኖች ይኖራሉ።","machine"
"regions.caribbean.la_nina_note","More active Atlantic hurricane season.","የአትላንቲክ የሃሪኬን ወቅት የበለጠ ንቁ ይሆናል።","machine"
"regions.southern-us-north-mexico.name","Southern United States and northern Mexico","ደቡባዊ የአሜሪካ ግዛቶችና ሰሜናዊ ሜክሲኮ","machine"
"regions.southern-us-north-mexico.el_nino_note","A stronger jet stream steers more winter storms across California, the Southwest, Texas, the Gulf coast and the Southeast.","የጠነከረ የከፍታ ነፋስ (ጄት ስትሪም) ብዙ የክረምት አውሎ ነፋሶችን በካሊፎርኒያ፣ በደቡብ ምዕራብ፣ በቴክሳስ፣ በባህረ ሰላጤው ዳርቻና በደቡብ ምሥራቅ በኩል ይመራል።","machine"
"regions.southern-us-north-mexico.la_nina_note","Winter tends to be dry and warm across the southern states.","በደቡባዊ ግዛቶች ክረምቱ ደረቅና ሞቃት የመሆን አዝማሚያ አለው።","machine"
"regions.us-pacific-northwest.name","Pacific Northwest and western Canada","የፓስፊክ ሰሜን ምዕራብና ምዕራባዊ ካናዳ","machine"
"regions.us-pacific-northwest.el_nino_note","Milder, drier winters and less mountain snow.","ክረምቱ ብዙ የማይበርድና ደረቅ ይሆናል፤ በተራሮች ላይ የሚወርደው በረዶም ይቀንሳል።","machine"
"regions.us-pacific-northwest.la_nina_note","Cooler, wetter winters with more snow.","ክረምቱ ይቀዘቅዛል፤ ዝናብ ይበዛል፤ በረዶም ይጨምራል።","machine"
"regions.northern-us-southern-canada.name","Northern United States and southern Canada","የአሜሪካ ሰሜናዊ ክፍልና የካናዳ ደቡባዊ ክፍል","machine"
"regions.northern-us-southern-canada.el_nino_note","Winters tend to be milder than usual across the northern Plains, Midwest and Great Lakes.","በሰሜናዊ ሜዳዎች፣ በመካከለኛው ምዕራብና በታላላቆቹ ሐይቆች አካባቢ ቀዝቃዛው ወቅት ከተለመደው ያነሰ ብርድ የሚኖረው መሆኑ ያመዝናል።","machine"
"regions.northern-us-southern-canada.la_nina_note","Colder, snowier winters in the northern tier and Ohio Valley.","በሰሜናዊው ክፍልና በኦሃዮ ሸለቆ ቀዝቃዛው ወቅት የበለጠ ይቀዘቅዛል፤ የበረዶ መጠንም ይጨምራል።","machine"
"regions.alaska.name","Alaska","አላስካ","machine"
"regions.alaska.el_nino_note","Winters are usually much warmer than normal.","ቀዝቃዛው ወቅት አብዛኛውን ጊዜ ከተለመደው በጣም ይሞቃል።","machine"
"regions.alaska.la_nina_note","Colder winters.","ቀዝቃዛው ወቅት የበለጠ ይቀዘቅዛል።","machine"
"regions.hawaii.name","Hawaii","ሃዋይ","machine"
"regions.hawaii.el_nino_note","Wet season is often weak; drought risk rises in late winter and spring.","የዝናብ ወቅቱ ብዙ ጊዜ ደካማ ይሆናል። በቀዝቃዛው ወቅት መጨረሻና በጸደይ የድርቅ አደጋ ይጨምራል።","machine"
"regions.hawaii.la_nina_note","Wetter winters.","ቀዝቃዛው ወቅት የበለጠ ዝናብ ያገኛል።","machine"
"regions.india-monsoon.name","India, Pakistan, Nepal and Bangladesh (summer monsoon)","ህንድ፣ ፓኪስታን፣ ኔፓልና ባንግላዲሽ (የሞቃታማው ወቅት ሞንሱን ዝናብ)","machine"
"regions.india-monsoon.el_nino_note","The summer monsoon tends to be weaker and patchier. Not every El Niño brings drought, but the risk is clearly higher.","የሞቃታማው ወቅት ሞንሱን ዝናብ ደካማና እኩል ያልተከፋፈለ መሆኑ ያመዝናል። ሁሉም ኤልኒኖ ድርቅ አያመጣም፤ ግን አደጋው በጉልህ ከፍ ያለ ነው።","machine"
"regions.india-monsoon.la_nina_note","Monsoon tends to be stronger with more floods.","የሞንሱን ዝናብ የበለጠ ጠንካራ መሆኑ ያመዝናል፤ ጎርፍም ይበዛል።","machine"
"regions.sri-lanka-south-india.name","Sri Lanka and southern India (northeast monsoon)","ሲሪላንካና የህንድ ደቡባዊ ክፍል (የሰሜን-ምስራቅ ሞንሱን)","machine"
"regions.sri-lanka-south-india.el_nino_note","The October-December rains tend to be heavier.","ከኦክቶበር እስከ ዲሴምበር የሚወርደው ዝናብ የበለጠ ብዙ መሆኑ ያመዝናል።","machine"
"regions.sri-lanka-south-india.la_nina_note","Weak signal.","ምልክቱ ደካማ ነው።","machine"
"regions.maritime-continent.name","Indonesia, Malaysia, Singapore, Brunei and Timor-Leste","ኢንዶኔዥያ፣ ማሌዥያ፣ ሲንጋፖር፣ ብሩኒና ቲሞር-ሌስቴ","machine"
"regions.maritime-continent.el_nino_note","The dry season is longer and harsher and the rainy season starts late. Forest and peat fires and smoke haze were severe in 1997 and 2015.","የደረቅ ወቅቱ ይረዝማል፤ የበለጠም ይከብዳል። የዝናብ ወቅቱ ዘግይቶ ይጀምራል። በ1997 እና በ2015 የደንና የፒት አፈር እሳት እንዲሁም የጭስ ጭጋግ ከባድ ነበር።","machine"
"regions.maritime-continent.la_nina_note","Wetter dry season and heavier rainy season.","በደረቅ ወቅት የበለጠ ዝናብ ይኖራል፤ የዝናብ ወቅቱም የበለጠ ብዙ ዝናብ ያመጣል።","machine"
"regions.philippines.name","Philippines","ፊሊፒንስ","machine"
"regions.philippines.el_nino_note","Rain falls below normal from late in the year through the following dry season. Typhoons tend to form farther east and can be stronger.","ከዓመቱ መጨረሻ አንስቶ እስከ ቀጣዩ የደረቅ ወቅት ድረስ ዝናቡ ከተለመደው ያነሰ ይሆናል። ታይፉኖች ወደ ምስራቅ ራቅ ብለው መፈጠራቸው ያመዝናል፤ የበለጠ ኃይለኛ ሊሆኑም ይችላሉ።","machine"
"regions.philippines.la_nina_note","Wetter, with more typhoons crossing the islands.","ዝናቡ ይበዛል፤ ደሴቶቹን የሚያቋርጡ ታይፉኖችም ይጨምራሉ።","machine"
"regions.mainland-southeast-asia.name","Vietnam, Thailand, Cambodia, Laos and Myanmar","ቬትናም፣ ታይላንድ፣ ካምቦዲያ፣ ላኦስና ማያንማር","machine"
"regions.mainland-southeast-asia.el_nino_note","Hotter, drier dry season; late monsoon onset; low Mekong flows and salt intrusion in the delta.","የደረቅ ወቅቱ የበለጠ ይሞቃል፤ የበለጠም ይደርቃል። የሞንሱን ዝናብ ዘግይቶ ይጀምራል። የሜኮንግ ወንዝ ውሃ ይቀንሳል፤ በወንዙ መጨረሻ (ዴልታ) አካባቢ የጨው ውሃ ወደ መሬት ይገባል።","machine"
"regions.mainland-southeast-asia.la_nina_note","Wetter monsoon and more floods.","የሞንሱን ዝናብ ይበዛል፤ ጎርፍም ይጨምራል።","machine"
"regions.southern-china.name","Southern China and the Yangtze basin","የቻይና ደቡባዊ ክፍልና የያንግትዜ ወንዝ አካባቢ","machine"
"regions.southern-china.el_nino_note","Wetter winter and spring, and the summer after a strong El Niño often brings Yangtze flooding (1998, 2016).","ቀዝቃዛውና የጸደይ ወቅት የበለጠ ዝናብ ያገኛሉ። ጠንካራ ኤልኒኖ ካለፈ በኋላ በሚመጣው ሞቃታማ ወቅት በያንግትዜ ወንዝ ጎርፍ ብዙ ጊዜ ይከሰታል (1998፣ 2016)።","machine"
"regions.southern-china.la_nina_note","Colder, drier winters; signal is variable.","ቀዝቃዛው ወቅት የበለጠ ይቀዘቅዛል፤ የበለጠም ይደርቃል። ምልክቱ ግን ይለዋወጣል።","machine"
"regions.northern-china-korea-japan.name","Northern China, Korea and Japan","የቻይና ሰሜናዊ ክፍል፣ ኮሪያና ጃፓን","machine"
"regions.northern-china-korea-japan.el_nino_note","Winters lean mild; summer signal is weak and mixed.","ቀዝቃዛው ወቅት ወደ ትንሽ ብርድ ያዘነብላል። የሞቃታማው ወቅት ምልክት ደካማና የተደባለቀ ነው።","machine"
"regions.northern-china-korea-japan.la_nina_note","Winters lean cold.","ቀዝቃዛው ወቅት ወደ ብርድ ያዘነብላል።","machine"
"regions.png-melanesia.name","Papua New Guinea, Solomon Islands and Vanuatu","ፓፑዋ ኒው ጊኒ፣ ሰለሞን ደሴቶችና ቫኑዋቱ","machine"
"regions.png-melanesia.el_nino_note","Long dry spells; highland frost and crop loss in PNG in 1997 and 2015.","ረጅም የደረቅ ጊዜያት ይኖራሉ። በ1997 እና በ2015 በፓፑዋ ኒው ጊኒ ደጋማ አካባቢዎች ውርጭ ወርዶ ሰብል ጠፍቷል።","machine"
"regions.png-melanesia.la_nina_note","Wetter, with cyclones more likely to the west.","ዝናቡ ይበዛል፤ ሳይክሎኖች በምዕራብ በኩል የመከሰት እድላቸው ከፍ ያለ ነው።","machine"
"regions.central-pacific-islands.name","Kiribati, Tuvalu, Nauru and the Marshall Islands","ኪሪባቲ፣ ቱቫሉ፣ ናውሩና ማርሻል ደሴቶች","machine"
"regions.central-pacific-islands.el_nino_note","Rain moves toward the central Pacific; equatorial atolls become much wetter, with higher sea levels in some areas.","ዝናቡ ወደ መካከለኛው ፓስፊክ ይንቀሳቀሳል። በምድር ወገብ ላይ ያሉ ኮራል ደሴቶች (አቶሎች) በጣም ብዙ ዝናብ ያገኛሉ። በአንዳንድ አካባቢዎችም የባህር ውሃ ከፍታ ይጨምራል።","machine"
"regions.central-pacific-islands.la_nina_note","Severe drought on equatorial atolls.","በምድር ወገብ ላይ ባሉ ኮራል ደሴቶች ከባድ ድርቅ ይከሰታል።","machine"
"regions.southwest-pacific-islands.name","Fiji, Tonga, Samoa, Cook Islands and New Caledonia","ፊጂ፣ ቶንጋ፣ ሳሞዋ፣ ኩክ ደሴቶችና ኒው ካሌዶኒያ","machine"
"regions.southwest-pacific-islands.el_nino_note","The main rain band shifts northeast, so Fiji, Tonga and New Caledonia tend to be drier. Cyclones can reach farther east than usual.","ዋናው የዝናብ ቀጠና ወደ ሰሜን-ምስራቅ ይንቀሳቀሳል። በዚህም ፊጂ፣ ቶንጋና ኒው ካሌዶኒያ የበለጠ መድረቃቸው ያመዝናል። ሳይክሎኖች ከተለመደው በላይ ወደ ምስራቅ ራቅ ብለው ሊደርሱ ይችላሉ።","machine"
"regions.southwest-pacific-islands.la_nina_note","Wetter wet season.","የዝናብ ወቅቱ የበለጠ ዝናብ ያመጣል።","machine"
"regions.eastern-australia.name","Eastern and northern Australia","የአውስትራሊያ ምስራቃዊና ሰሜናዊ ክፍል","machine"
"regions.eastern-australia.el_nino_note","Winter and spring rain is usually well below normal, with more heatwaves and bushfire risk; the northern wet season starts later.","በቀዝቃዛውና በጸደይ ወቅት የሚወርደው ዝናብ አብዛኛውን ጊዜ ከተለመደው በጣም ያነሰ ነው። የሙቀት ማዕበሎችና የቁጥቋጦ እሳት አደጋ ይጨምራሉ። በሰሜኑ ክፍል የዝናብ ወቅቱ ዘግይቶ ይጀምራል።","machine"
"regions.eastern-australia.la_nina_note","Wetter, with more floods and more tropical cyclones.","ዝናቡ ይበዛል፤ ጎርፍና ሞቃታማ ሳይክሎኖችም ይጨምራሉ።","machine"
"regions.southwest-australia.name","Southwestern and southern Australia","የአውስትራሊያ ደቡብ-ምዕራብና ደቡባዊ ክፍል","machine"
"regions.southwest-australia.el_nino_note","Signal is weaker than in the east.","ምልክቱ ከምስራቁ ክፍል ይበልጥ ደካማ ነው።","machine"
"regions.southwest-australia.la_nina_note","Weak signal.","ምልክቱ ደካማ ነው።","machine"
"regions.new-zealand.name","New Zealand","ኒው ዚላንድ","machine"
"regions.new-zealand.el_nino_note","Stronger westerly winds: drier in the northeast, wetter in the southwest, cooler overall.","ከምዕራብ የሚነፍሰው ነፋስ ይጠናከራል፦ ሰሜን-ምስራቁ ይደርቃል፣ ደቡብ-ምዕራቡ የበለጠ ዝናብ ያገኛል፣ በአጠቃላይም ይቀዘቅዛል።","machine"
"regions.new-zealand.la_nina_note","More northeasterly winds bring rain to the north and east.","ከሰሜን-ምስራቅ የሚነፍሰው ነፋስ ይበዛል፤ ወደ ሰሜንና ምስራቅ አካባቢዎችም ዝናብ ያመጣል።","machine"
"regions.east-africa-short-rains.name","Kenya, Somalia, southern Ethiopia, Uganda and northern Tanzania","ኬንያ፣ ሶማሊያ፣ የደቡብ ኢትዮጵያ፣ ዩጋንዳና የሰሜን ታንዛኒያ","machine"
"regions.east-africa-short-rains.el_nino_note","The October-December short rains are usually heavy, with flooding along rivers and in low areas. 1997 and 2023 saw severe floods.","ከኦክቶበር እስከ ዲሴምበር የሚወርደው አጭር ዝናብ አብዛኛውን ጊዜ ብዙ ነው። በወንዞች ዳርቻና በቆላማ አካባቢዎች ጎርፍ ይከሰታል። በ1997 እና በ2023 ከባድ ጎርፍ ተከስቷል።","machine"
"regions.east-africa-short-rains.la_nina_note","Short rains fail more often; repeated La Niña years led to the 2020-23 Horn of Africa drought.","አጭሩ ዝናብ ብዙ ጊዜ ይጠፋል። ተከታታይ የላኒና ዓመታት በ2020–2023 በአፍሪካ ቀንድ ድርቅ አስከትለዋል።","machine"
"regions.ethiopia-sudan-summer.name","Ethiopian highlands, Eritrea and Sudan (summer rains)","የኢትዮጵያ ደጋማ አካባቢዎች፣ ኤርትራና ሱዳን (የክረምት ዝናብ)","machine"
